NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
5,15,10,1.59,1,,,2
5,15,10,1.62,1,,,2
6,15,10,1.6,1,,,2
5,15,10,1.64,1,,,2
6,15,10,1.61,1,,,2
5,15,10,1.66,1,,,2
5,15,10,1.6,1,,,2
5,15,10,1.54,1,,,2
5,15,10,1.6,1,,,2
5,15,10,1.6,1,,,2
6,15,10,1.62,1,,,2
5,15,10,1.56,1,,,2
5,15,10,1.62,1,,,2
5,15,10,1.58,1,,,2
5,15,10,1.65,1,,,2
6,15,10,1.59,1,,,2
5,15,10,1.6,1,,,2
5,15,10,1.64,1,,,2
5,15,10,1.59,1,,,2
5,15,10,1.6,1,,,2
5,15,10,1.62,1,,,2
5,15,10,1.53,1,,,2
5,15,10,1.61,1,,,2
5,15,10,1.62,1,,,2
6,15,10,1.57,1,,,2
5,15,10,1.6,1,,,2
6,15,10,1.58,1,,,2
5,15,10,1.54,1,,,2
5,15,10,1.6,1,,,2
5,15,10,1.62,1,,,2
