NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
9,1549,6132,19.2,1,,,3,52740,45013,12.0,6,31,97776,4.0,2.0,0,0.0,1.0,1.0,1.0,21129,389,375,3.987,9532,3924,2.14,8,4,3524,5.388,7.893
9,1549,6132,20.37,1,,,3,52740,45013,12.0,6,31,97776,4.0,2.0,0,0.0,1.0,1.0,1.0,21129,389,375,4.191,9532,3924,2.14,8,4,3524,5.641,8.581
9,1549,6132,20.2,1,,,3,52740,45013,12.0,6,31,97776,4.0,2.0,0,0.0,1.0,1.0,1.0,21129,389,375,4.343,9532,3924,2.14,8,4,3524,5.819,8.082
9,1549,6132,20.44,1,,,3,52740,45013,12.0,6,31,97776,4.0,2.0,0,0.0,1.0,1.0,1.0,21129,389,375,4.453,9532,3924,2.14,8,4,3524,5.896,8.537
9,1549,6132,22.26,1,,,3,52740,45013,12.0,6,31,97776,4.0,2.0,0,0.0,1.0,1.0,1.0,21129,389,375,4.485,9532,3924,2.14,8,4,3524,6.094,9.037
9,1549,6132,19.68,1,,,3,52740,45013,12.0,6,31,97776,4.0,2.0,0,0.0,1.0,1.0,1.0,21129,389,375,3.88,9532,3924,2.14,8,4,3524,5.453,8.202
9,1549,6132,20.07,1,,,3,52740,45013,12.0,6,31,97776,4.0,2.0,0,0.0,1.0,1.0,1.0,21129,389,375,4.009,9532,3924,2.14,8,4,3524,5.746,8.184
9,1549,6132,19.8,1,,,3,52740,45013,12.0,6,31,97776,4.0,2.0,0,0.0,1.0,1.0,1.0,21129,389,375,4.244,9532,3924,2.14,8,4,3524,5.554,7.982
9,1549,6132,20.06,1,,,3,52740,45013,12.0,6,31,97776,4.0,2.0,0,0.0,1.0,1.0,1.0,21129,389,375,4.41,9532,3924,2.14,8,4,3524,5.795,8.221
9,1549,6132,20.13,1,,,3,52740,45013,12.0,6,31,97776,4.0,2.0,0,0.0,1.0,1.0,1.0,21129,389,375,3.875,9532,3924,2.14,8,4,3524,5.397,8.229
