FileName,NoR,RLen,RLeninBlkAvg,AFC,SFC,ComS,TfR,TTfCPA,TfFC,TfTran,TfSMTwoitp,NoAbs
sv-comp/ntdrivers/cdaudio_false-unreach-call.i.cil.c,3984,692324,173.78,none,none,108353,890.199,7.187,none,4.954,1.093,15672
sv-comp/ntdrivers/diskperf_false-unreach-call.i.cil.c,1183,68480,57.89,none,none,50262,24.837,8.542,none,6.037,1.307,5521
sv-comp/ntdrivers/floppy_false-unreach-call.i.cil.c,516,19370,37.54,none,none,22091,34.189,7.922,none,5.789,0.280,2488
sv-comp/ntdrivers/kbfiltr_false-unreach-call.i.cil.c,54,937,17.35,none,none,1961,2.145,1.192,none,0.751,0.103,187
sv-comp/ntdrivers/parport_false-unreach-call.i.cil.c,none,none,none,none,none,none,none,none,none,none,none,none
sv-comp/ntdrivers/cdaudio_true-unreach-call.i.cil.c,470,7593,16.16,none,none,15360,13.547,4.927,none,3.245,0.641,1373
sv-comp/ntdrivers/diskperf_true-unreach-call.i.cil.c,2148,131880,61.40,none,none,77324,32.892,9.097,none,6.331,1.763,8411
sv-comp/ntdrivers/floppy2_true-unreach-call.i.cil.c,8140,604413,74.25,none,none,420729,146.120,27.431,none,19.969,0.806,76853
sv-comp/ntdrivers/floppy_true-unreach-call.i.cil.c,971,36678,37.77,none,none,33430,54.526,9.089,none,6.537,0.419,3810
sv-comp/ntdrivers/parport_true-unreach-call.i.cil.c,none,none,none,none,none,none,none,none,none,none,none,none
sv-comp/ssh/s3_clnt.blast.01_false-unreach-call.i.cil.c,6,33,5.50,none,none,2341,4.187,1.500,none,0.791,0.302,8
sv-comp/ssh/s3_clnt.blast.02_false-unreach-call.i.cil.c,5,25,5.00,none,none,1966,3.054,1.305,none,0.773,0.145,7
sv-comp/ssh/s3_clnt.blast.03_false-unreach-call.i.cil.c,5,25,5.00,none,none,1966,3.219,1.302,none,0.879,0.148,7
sv-comp/ssh/s3_clnt.blast.04_false-unreach-call.i.cil.c,5,25,5.00,none,none,1966,2.688,1.333,none,0.721,0.118,7
sv-comp/ssh/s3_srvr.blast.01_false-unreach-call.i.cil.c,3,12,4.00,none,none,1299,1.774,1.055,none,0.644,0.098,5
sv-comp/ssh/s3_srvr.blast.02_false-unreach-call.i.cil.c,3,12,4.00,none,none,1285,1.533,1.019,none,0.713,0.080,5
sv-comp/ssh/s3_srvr.blast.03_false-unreach-call.i.cil.c,3,12,4.00,none,none,1288,1.745,0.896,none,0.564,0.067,5
sv-comp/ssh/s3_srvr.blast.04_false-unreach-call.i.cil.c,3,12,4.00,none,none,1285,1.570,1.007,none,0.619,0.063,5
sv-comp/ssh/s3_srvr.blast.06_false-unreach-call.i.cil.c,5,25,5.00,none,none,2376,6.554,1.496,none,0.733,0.314,7
sv-comp/ssh/s3_srvr.blast.07_false-unreach-call.i.cil.c,5,25,5.00,none,none,2266,3.939,1.538,none,1.023,0.264,7
sv-comp/ssh/s3_srvr.blast.08_false-unreach-call.i.cil.c,9,63,7.00,none,none,3750,26.494,2.348,none,1.270,3.597,11
sv-comp/ssh/s3_srvr.blast.09_false-unreach-call.i.cil.c,5,25,5.00,none,none,2266,4.591,1.309,none,0.842,0.245,7
sv-comp/ssh/s3_srvr.blast.10_false-unreach-call.i.cil.c,9,63,7.00,none,none,3661,33.067,2.438,none,1.243,6.022,11
sv-comp/ssh/s3_srvr.blast.11_false-unreach-call.i.cil.c,4,18,4.50,none,none,1867,2.658,1.240,none,0.784,0.153,6
sv-comp/ssh/s3_srvr.blast.12_false-unreach-call.i.cil.c,5,25,5.00,none,none,2217,6.414,1.437,none,0.844,0.424,7
sv-comp/ssh/s3_srvr.blast.13_false-unreach-call.i.cil.c,5,25,5.00,none,none,2272,4.229,1.449,none,0.982,0.287,7
sv-comp/ssh/s3_srvr.blast.14_false-unreach-call.i.cil.c,5,25,5.00,none,none,2270,6.677,1.495,none,0.804,0.438,7
sv-comp/ssh/s3_srvr.blast.15_false-unreach-call.i.cil.c,9,63,7.00,none,none,3839,29.469,2.192,none,1.083,4.684,11
sv-comp/ssh/s3_srvr.blast.16_false-unreach-call.i.cil.c,5,25,5.00,none,none,2323,6.448,1.498,none,0.862,0.310,7
sv-comp/ssh/s3_clnt.blast.01_true-unreach-call.i.cil.c,18,207,11.50,none,none,6302,116.614,3.566,none,1.526,15.574,31
sv-comp/ssh/s3_clnt.blast.02_true-unreach-call.i.cil.c,16,168,10.50,none,none,5507,127.103,3.364,none,1.475,27.516,27
sv-comp/ssh/s3_clnt.blast.03_true-unreach-call.i.cil.c,23,322,14.00,none,none,8122,890.086,8.023,none,1.612,444.485,25
sv-comp/ssh/s3_clnt.blast.04_true-unreach-call.i.cil.c,25,375,15.00,none,none,8705,361.728,5.024,none,1.558,94.272,46
sv-comp/ssh/s3_srvr.blast.01_true-unreach-call.i.cil.c,21,273,13.00,none,none,8255,890.732,7.415,none,1.939,216.132,23
sv-comp/ssh/s3_srvr.blast.02_true-unreach-call.i.cil.c,19,228,12.00,none,none,7365,889.789,8.812,none,1.597,508.439,21
sv-comp/ssh/s3_srvr.blast.06_true-unreach-call.i.cil.c,25,375,15.00,none,none,11174,884.682,14.708,none,2.309,240.806,27
sv-comp/ssh/s3_srvr.blast.07_true-unreach-call.i.cil.c,16,168,10.50,none,none,6655,891.219,6.997,none,1.668,631.520,18
sv-comp/ssh/s3_srvr.blast.08_true-unreach-call.i.cil.c,19,228,12.00,none,none,7770,892.027,6.162,none,1.931,576.132,21
sv-comp/ssh/s3_srvr.blast.09_true-unreach-call.i.cil.c,16,168,10.50,none,none,6655,893.077,5.889,none,1.664,575.165,18
sv-comp/ssh/s3_srvr.blast.10_true-unreach-call.i.cil.c,18,207,11.50,none,none,7201,891.269,6.875,none,1.735,540.038,20
sv-comp/ssh/s3_srvr.blast.11_true-unreach-call.i.cil.c,15,150,10.00,none,none,6256,892.931,6.946,none,1.728,642.123,17
sv-comp/ssh/s3_srvr.blast.12_true-unreach-call.i.cil.c,17,187,11.00,none,none,7179,894.328,5.604,none,1.691,464.883,19
sv-comp/ssh/s3_srvr.blast.13_true-unreach-call.i.cil.c,17,187,11.00,none,none,7072,889.332,10.753,none,1.757,501.088,19
sv-comp/ssh/s3_srvr.blast.14_true-unreach-call.i.cil.c,19,228,12.00,none,none,8182,876.726,21.641,none,1.880,512.923,21
sv-comp/ssh/s3_srvr.blast.15_true-unreach-call.i.cil.c,22,297,13.50,none,none,9173,890.445,7.911,none,1.932,484.624,24
sv-comp/ssh/s3_srvr.blast.16_true-unreach-call.i.cil.c,16,168,10.50,none,none,7071,894.632,3.408,none,1.869,767.142,18
