FileName,NoR,RLen,RLeninBlkAvg,AFC,SFC,ComS,TfR,TTfCPA,TfFC,TfTran,TfSMTwoitp,NoAbs
sv-comp/ntdrivers/cdaudio_false-unreach-call.i.cil.c,3270,464065,141.92,1502,0,89962,355.979,538.616,531.684,4.794,0.742,13073
sv-comp/ntdrivers/diskperf_false-unreach-call.i.cil.c,221,8899,40.27,382,254,10425,6.878,7.929,4.216,2.623,0.839,1204
sv-comp/ntdrivers/floppy_false-unreach-call.i.cil.c,205,5221,25.47,262,134,7532,17.497,12.440,7.355,3.722,0.112,952
sv-comp/ntdrivers/kbfiltr_false-unreach-call.i.cil.c,49,854,17.43,13,6,1698,2.020,1.202,0.195,0.652,0.093,174
sv-comp/ntdrivers/parport_false-unreach-call.i.cil.c,5,61,12.20,6225,1261,22381,0.404,895.783,890.936,2.839,0.010,3111
sv-comp/ntdrivers/cdaudio_true-unreach-call.i.cil.c,202,2522,12.49,252,164,8196,4.151,8.943,5.729,2.042,0.589,746
sv-comp/ntdrivers/diskperf_true-unreach-call.i.cil.c,267,9983,37.39,580,380,10966,7.631,10.824,6.798,2.631,1.331,1276
sv-comp/ntdrivers/floppy2_true-unreach-call.i.cil.c,463,20989,45.33,1170,558,22399,17.791,25.559,17.462,5.386,0.483,3453
sv-comp/ntdrivers/floppy_true-unreach-call.i.cil.c,369,11264,30.53,1075,383,13184,22.067,40.837,33.899,5.120,0.470,1637
sv-comp/ntdrivers/parport_true-unreach-call.i.cil.c,5,61,12.20,6190,1254,22283,0.423,895.509,890.525,2.992,0.029,3097
sv-comp/ssh/s3_clnt.blast.01_false-unreach-call.i.cil.c,6,33,5.50,18,0,2341,3.830,4.632,3.223,0.874,0.190,8
sv-comp/ssh/s3_clnt.blast.02_false-unreach-call.i.cil.c,5,25,5.00,14,0,1966,2.340,3.098,1.898,0.638,0.089,7
sv-comp/ssh/s3_clnt.blast.03_false-unreach-call.i.cil.c,5,25,5.00,14,0,1966,2.503,2.982,1.710,0.759,0.118,7
sv-comp/ssh/s3_clnt.blast.04_false-unreach-call.i.cil.c,5,25,5.00,14,0,1966,2.524,3.388,2.124,0.762,0.106,7
sv-comp/ssh/s3_srvr.blast.01_false-unreach-call.i.cil.c,3,12,4.00,6,0,1299,1.362,2.131,1.106,0.627,0.088,5
