NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
3,870,344,10.87,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.597,440,160,0.48,11,5,912,4.13,4.467
3,870,344,10.78,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.536,440,160,0.48,11,5,912,4.163,4.298
3,870,344,10.75,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.41,440,160,0.48,11,5,912,4.009,4.45
3,870,344,11.18,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.651,440,160,0.48,11,5,912,4.231,4.673
3,870,344,11.02,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.512,440,160,0.48,11,5,912,4.126,4.639
3,870,344,11.26,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.673,440,160,0.48,11,5,912,4.353,4.504
3,870,344,10.56,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.444,440,160,0.48,11,5,912,4.034,4.424
3,870,344,11.01,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.695,440,160,0.48,11,5,912,4.216,4.311
3,870,344,11.59,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.73,440,160,0.48,11,5,912,4.429,4.682
3,870,344,10.55,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.411,440,160,0.48,11,5,912,4.046,4.203
3,870,344,11.58,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.758,440,160,0.48,11,5,912,4.453,4.491
3,870,344,11.43,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.855,440,160,0.48,11,5,912,4.422,4.692
3,870,344,10.67,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.504,440,160,0.48,11,5,912,4.003,4.492
3,870,344,10.52,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.524,440,160,0.48,11,5,912,4.094,4.005
3,870,344,10.46,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.365,440,160,0.48,11,5,912,4.054,4.27
3,870,344,10.91,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.676,440,160,0.48,11,5,912,4.394,4.147
3,870,344,10.79,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.358,440,160,0.48,11,5,912,3.938,4.469
3,870,344,10.35,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.383,440,160,0.48,11,5,912,4.035,4.223
3,870,344,10.15,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.298,440,160,0.48,11,5,912,3.852,4.063
3,870,344,10.98,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.675,440,160,0.48,11,5,912,4.358,4.168
3,870,344,11.32,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.552,440,160,0.48,11,5,912,4.231,4.673
3,870,344,10.85,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.45,440,160,0.48,11,5,912,4.021,4.453
3,870,344,10.82,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.63,440,160,0.48,11,5,912,4.211,4.296
3,870,344,11.65,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.759,440,160,0.48,11,5,912,4.342,4.71
3,870,344,11.27,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.681,440,160,0.48,11,5,912,4.303,4.628
3,870,344,11.85,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.854,440,160,0.48,11,5,912,4.479,4.754
3,870,344,11.11,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.635,440,160,0.48,11,5,912,4.246,4.499
3,870,344,11.49,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.696,440,160,0.48,11,5,912,4.476,4.582
3,870,344,11.01,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.577,440,160,0.48,11,5,912,4.204,4.48
3,870,344,11.4,1,,,3,20991,4309,6.0,0,45,25342,2.0,0.0,0,0.0,0.661,0.602,0.691,14480,86,53,3.738,440,160,0.48,11,5,912,4.238,4.758
