NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
48,2131,514,9.59,1,,,8
48,2131,514,9.7,1,,,8
48,2131,514,9.59,1,,,8
48,2131,514,9.52,1,,,8
48,2131,514,9.55,1,,,8
48,2131,514,9.54,1,,,8
48,2131,514,9.91,1,,,8
48,2131,514,9.67,1,,,8
48,2131,514,10.13,1,,,8
48,2131,514,9.87,1,,,8
48,2131,514,9.68,1,,,8
48,2131,514,9.7,1,,,8
48,2131,514,9.74,1,,,8
48,2131,514,9.39,1,,,8
48,2131,514,9.78,1,,,8
48,2131,514,9.81,1,,,8
48,2131,514,9.58,1,,,8
48,2131,514,10.15,1,,,8
48,2131,514,10.15,1,,,8
48,2131,514,9.42,1,,,8
48,2131,514,9.96,1,,,8
48,2131,514,9.55,1,,,8
48,2131,514,9.78,1,,,8
48,2131,514,9.61,1,,,8
48,2131,514,9.86,1,,,8
48,2131,514,9.66,1,,,8
48,2131,514,9.45,1,,,8
48,2131,514,9.43,1,,,8
48,2131,514,9.51,1,,,8
48,2131,514,9.73,1,,,8
