NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1879,1252,64,30.35,0,,,263
2247,1496,142,30.3,0,,,293
1751,1491,146,30.33,0,,,162
1829,924,30,30.35,0,,,142
2704,1465,150,30.4,0,,,333
2826,1498,152,30.33,0,,,338
1543,1453,132,30.33,0,,,135
2408,1439,132,30.38,0,,,277
1814,1460,128,30.34,0,,,258
2720,1184,66,30.38,0,,,358
2748,1092,68,30.37,0,,,250
2566,1352,104,30.36,0,,,328
2402,1259,112,30.35,0,,,275
1841,1376,108,30.35,0,,,259
1765,1036,50,30.38,0,,,251
4751,1514,152,30.39,0,,,617
3247,1416,126,30.41,0,,,404
1983,1227,100,30.34,0,,,168
2525,1509,152,30.34,0,,,324
1800,1491,146,30.39,0,,,167
4720,1486,138,30.35,0,,,615
1677,1420,122,30.35,0,,,243
2878,1092,68,30.37,0,,,261
1729,1369,108,30.32,0,,,157
1547,1403,120,30.34,0,,,217
4736,1471,130,30.31,0,,,615
2857,1414,126,30.36,0,,,351
1896,1393,112,30.35,0,,,266
1308,1465,128,30.39,0,,,125
1782,1457,132,30.33,0,,,254
