NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
4028,719,106,122.97,1,,,105
5357,719,106,139.96,1,,,122
3841,719,106,67.7,1,,,64
4027,622,86,900.27,0,,,162
4487,719,106,91.43,1,,,103
3851,719,106,139.04,1,,,129
4027,622,86,900.29,0,,,162
4165,719,106,68.44,1,,,68
4027,622,86,900.3,0,,,162
4027,622,86,900.31,0,,,162
5357,719,106,139.68,1,,,122
4697,742,112,240.73,1,,,77
3841,719,106,67.58,1,,,64
3841,719,106,65.11,1,,,64
4358,719,106,55.41,1,,,83
5357,719,106,139.71,1,,,122
3971,719,106,90.67,1,,,84
3841,719,106,67.15,1,,,64
3405,686,100,900.26,0,,,105
6132,719,106,136.89,1,,,97
5357,719,106,138.48,1,,,122
5357,719,106,141.25,1,,,122
5357,719,106,138.02,1,,,122
4697,742,112,240.27,1,,,77
3841,719,106,65.57,1,,,64
5357,719,106,139.75,1,,,122
5357,719,106,142.15,1,,,122
5203,719,106,126.26,1,,,78
3841,719,106,69.36,1,,,64
3673,742,112,46.86,1,,,59
