NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
6,1059,178,4.48,1,,,6
6,1059,178,4.41,1,,,6
6,1059,178,4.46,1,,,6
6,1059,178,4.45,1,,,6
6,1059,178,4.49,1,,,6
14,1059,178,4.5,1,,,14
6,1059,178,4.53,1,,,6
6,1059,178,4.48,1,,,6
6,1059,178,4.41,1,,,6
6,1059,178,4.49,1,,,6
6,1059,178,4.44,1,,,6
14,1059,178,4.62,1,,,14
6,1059,178,4.39,1,,,6
14,1059,178,4.5,1,,,14
6,1059,178,4.47,1,,,6
6,1059,178,4.48,1,,,6
6,1059,178,4.52,1,,,6
6,1059,178,4.38,1,,,6
6,1059,178,4.41,1,,,6
6,1059,178,4.48,1,,,6
6,1059,178,4.54,1,,,6
6,1059,178,4.45,1,,,6
6,1059,178,4.44,1,,,6
6,1059,178,4.37,1,,,6
6,1059,178,4.47,1,,,6
14,1059,178,4.65,1,,,14
6,1059,178,4.44,1,,,6
6,1059,178,4.48,1,,,6
6,1059,178,4.34,1,,,6
6,1059,178,4.52,1,,,6
