NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2786,1187,66,30.36,0,,,341
2644,1428,130,30.32,0,,,333
2604,1428,130,30.41,0,,,333
1858,1427,130,30.34,0,,,262
4713,1483,138,30.39,0,,,612
2079,1252,64,30.34,0,,,285
1739,1491,146,30.33,0,,,160
1612,1403,120,30.37,0,,,227
3226,1136,78,30.36,0,,,401
2514,1387,112,30.36,0,,,321
1729,1467,136,30.34,0,,,157
2392,1432,120,30.34,0,,,310
1453,1055,52,30.35,0,,,121
1879,1385,110,30.33,0,,,264
1745,1491,146,30.37,0,,,161
687,1502,138,30.35,0,,,98
1543,1467,138,30.31,0,,,135
2441,1295,90,30.34,0,,,318
1883,1380,114,30.34,0,,,264
1511,1460,136,30.38,0,,,131
2947,1431,110,30.34,0,,,401
2771,1060,56,30.38,0,,,252
1879,1375,108,30.36,0,,,263
1938,1488,140,30.32,0,,,272
803,1506,142,30.34,0,,,111
2404,1449,134,30.4,0,,,325
755,1502,138,30.33,0,,,107
1896,1466,132,30.36,0,,,267
1741,1456,126,30.31,0,,,249
1803,1252,64,30.34,0,,,255
