NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
3273,1642,176,58.0,1,,,337
4291,1642,176,56.29,1,,,600
4043,1642,176,55.68,1,,,378
3145,1642,176,53.21,1,,,390
4331,1642,176,58.27,1,,,600
4716,1642,176,107.92,1,,,400
6347,1642,176,74.98,1,,,620
12854,1642,176,141.04,1,,,1316
3128,1642,176,50.81,1,,,341
34096,1642,176,391.21,1,,,3465
6347,1642,176,74.87,1,,,620
6347,1642,176,73.59,1,,,620
2227,1642,176,44.56,1,,,215
3128,1642,176,52.38,1,,,341
23960,1642,176,232.45,1,,,2459
4716,1642,176,109.41,1,,,400
21560,1642,176,266.49,1,,,2096
3128,1642,176,48.51,1,,,341
3128,1642,176,50.74,1,,,341
23960,1642,176,233.27,1,,,2459
3981,1642,176,85.04,1,,,322
5292,1642,176,67.77,1,,,559
13248,1642,176,139.74,1,,,1353
6191,1642,176,73.46,1,,,596
5292,1642,176,66.74,1,,,559
13101,1642,176,85.02,1,,,1674
35582,1642,176,399.85,1,,,3626
6347,1642,176,75.76,1,,,620
6191,1642,176,73.82,1,,,596
2622,1642,176,46.58,1,,,274
