NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1268,2937,508,24.11,0,,,67
3,3805,804,12.29,0,,,1
3,3805,804,12.41,0,,,1
1314,2866,482,22.85,0,,,83
6562,2574,430,30.35,0,,,105
1762,3000,526,24.45,0,,,74
1693,3051,576,27.61,0,,,74
1693,3051,576,27.42,0,,,74
3,1501,180,5.82,0,,,1
1761,2947,508,25.99,0,,,82
3,4295,950,14.2,0,,,1
1693,3051,576,28.9,0,,,74
1693,3051,576,27.72,0,,,74
1693,3051,576,28.04,0,,,74
3,1501,180,5.74,0,,,1
1475,2377,438,30.33,0,,,48
1458,2377,438,30.35,0,,,47
3,1501,180,5.78,0,,,1
95,3537,710,11.13,0,,,8
95,3537,710,11.58,0,,,8
1693,3051,576,27.58,0,,,74
95,3537,710,10.63,0,,,8
7950,2048,296,30.37,0,,,55
1527,2377,438,30.35,0,,,49
3832,1985,266,30.35,0,,,144
1268,2937,508,22.59,0,,,67
3290,3192,622,30.35,0,,,149
9284,1206,130,30.33,0,,,58
4106,2268,324,30.32,0,,,152
3,2787,476,8.29,0,,,1
