NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
81480,2150,528,537.74,1,,,8131
50833,1749,426,900.3,0,,,5272
51890,2108,516,900.32,0,,,5401
129685,927,112,900.32,0,,,8954
81480,2150,528,540.07,1,,,8131
87393,2012,488,900.32,0,,,5999
,,,,,,,
41955,1993,490,900.27,0,,,2844
27943,2107,518,900.42,0,,,1863
51878,2073,506,900.32,0,,,5399
,,,,,,,
,,,,,,,
129725,1505,258,900.27,0,,,8964
129729,1592,276,900.26,0,,,8966
63240,1956,464,900.29,0,,,3940
29786,570,0,902.43,0,,,3441
,,,,,,,
142411,933,114,900.31,0,,,7871
142853,1668,334,900.32,0,,,7897
82559,2150,528,751.11,1,,,7734
129500,1505,258,900.27,0,,,8948
141788,1431,234,900.26,0,,,7838
45524,2150,528,807.12,1,,,2354
30152,1766,388,902.18,0,,,795
,,,,,,,
,,,,,,,
,,,,,,,
24240,2054,502,900.34,0,,,1775
128576,1592,276,900.29,0,,,8872
,,,,,,,
