NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
77399,1773,490,900.3,0,,,5304
,,,,,,,
,,,,,,,
81964,1667,410,900.27,0,,,6382
8808,878,68,900.47,0,,,955
50608,1156,178,900.31,0,,,1610
99157,1657,402,900.26,0,,,4865
,,,,,,,
7822,1907,520,900.33,0,,,920
11415,919,84,900.3,0,,,2220
50708,888,84,900.35,0,,,4195
,,,,,,,
67014,972,110,900.18,0,,,2602
206063,1676,416,900.25,0,,,8443
,,,,,,,
50451,888,84,900.34,0,,,4174
50327,1138,174,900.37,0,,,1595
50391,888,84,900.34,0,,,4169
52979,1912,522,900.39,0,,,5090
75216,1083,142,900.31,0,,,4907
50103,1138,174,900.3,0,,,1583
77547,1266,234,900.33,0,,,5317
8808,878,68,900.38,0,,,955
83202,1640,400,900.25,0,,,6487
53019,1912,522,900.28,0,,,5094
50271,888,84,900.27,0,,,4159
8808,878,68,900.34,0,,,955
53746,1764,458,900.22,0,,,2744
53019,1912,522,900.32,0,,,5094
67709,1769,468,900.32,0,,,2688
