NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,3314,790,6.54,0,,,0
20,3266,842,6.95,0,,,5
1100,3425,822,22.31,0,,,115
2768,3214,694,30.33,0,,,171
2890,3411,792,30.36,0,,,181
1100,3425,822,23.54,0,,,115
2443,3331,826,29.65,0,,,176
2918,3448,814,29.61,0,,,187
1100,3425,822,21.5,0,,,115
34,3388,822,7.2,0,,,6
1100,3425,822,22.3,0,,,115
2815,1376,108,30.36,0,,,174
1100,3425,822,23.78,0,,,115
20,3327,800,7.37,0,,,5
2633,3448,814,28.53,0,,,192
2443,3274,754,30.33,0,,,176
1100,3425,822,23.54,0,,,115
,3325,800,6.64,0,,,0
,3325,800,6.71,0,,,0
20,3297,816,6.84,0,,,5
1955,3331,826,21.09,0,,,135
20,3327,800,7.4,0,,,5
2633,3448,814,28.26,0,,,192
2918,3448,814,,,,,187
20,3344,852,7.35,0,,,5
1100,3425,822,22.63,0,,,115
34,3388,822,7.35,0,,,6
1100,3425,822,22.74,0,,,115
,3325,800,6.67,0,,,0
,,,,,,,
