NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
10209,1453,240,30.33,0,,,885
4897,1487,244,23.67,1,,,263
6391,1292,184,30.34,0,,,394
12996,1480,242,30.35,0,,,714
10252,872,78,30.37,0,,,754
5318,1487,244,22.07,1,,,282
5318,1487,244,23.28,1,,,282
5844,1487,244,24.45,1,,,374
5844,1487,244,23.67,1,,,374
4234,1487,244,16.65,1,,,214
4230,1487,244,17.39,1,,,214
8086,1076,138,30.33,0,,,556
4897,1487,244,24.99,1,,,263
6863,1179,152,30.38,0,,,465
4897,1487,244,23.21,1,,,263
5878,1487,244,19.89,1,,,311
14552,914,78,30.35,0,,,686
9776,1487,244,25.47,1,,,766
4230,1487,244,18.1,1,,,214
4230,1487,244,16.95,1,,,214
4897,1487,244,22.26,1,,,263
5878,1487,244,19.64,1,,,311
10072,950,110,30.36,0,,,882
5318,1487,244,21.64,1,,,282
5535,1487,244,23.43,1,,,311
10507,1211,182,30.33,0,,,930
5844,1487,244,23.24,1,,,374
8638,1044,110,30.34,0,,,598
4756,1487,244,21.63,1,,,221
4230,1487,244,17.46,1,,,214
