NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1911,894,78,30.42,0,,,120
2538,1071,142,30.37,0,,,97
2669,1079,144,29.98,0,,,105
682,1467,332,30.37,0,,,83
1846,549,4,30.36,0,,,108
2572,1079,144,30.4,0,,,95
1289,982,92,30.4,0,,,91
1948,549,4,30.38,0,,,119
1947,549,4,30.38,0,,,116
855,843,50,30.34,0,,,95
1354,818,54,30.36,0,,,96
2621,540,0,30.32,0,,,96
2069,901,82,30.46,0,,,98
2043,1518,362,30.35,0,,,152
2662,1079,144,30.34,0,,,103
1426,888,84,30.35,0,,,103
2851,1079,144,30.27,0,,,102
1402,888,84,30.39,0,,,101
959,1373,298,30.35,0,,,95
1121,994,98,30.37,0,,,95
2684,1040,126,30.35,0,,,98
1867,878,70,30.55,0,,,115
1888,1701,424,30.35,0,,,112
710,961,88,30.5,0,,,88
1011,1609,378,30.42,0,,,104
1390,888,84,30.35,0,,,100
1911,618,34,30.38,0,,,114
1853,886,74,30.42,0,,,123
1011,1609,378,30.44,0,,,104
2069,864,64,30.37,0,,,97
