NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
6606,1117,158,30.35,0,,,604
1951,654,34,30.34,0,,,190
1987,904,112,30.37,0,,,193
6546,767,86,30.36,0,,,547
6887,1128,158,30.35,0,,,625
5643,1113,158,30.36,0,,,396
2700,1212,248,30.32,0,,,139
1365,1938,460,30.33,0,,,126
1725,653,34,30.35,0,,,107
1724,1725,408,30.37,0,,,169
1537,1415,286,30.37,0,,,93
1150,1880,444,30.33,0,,,140
6435,805,90,30.33,0,,,538
6451,1063,148,30.34,0,,,542
1199,1950,458,30.41,0,,,151
1142,1112,202,30.35,0,,,137
1718,1172,220,30.36,0,,,85
6491,1064,148,30.34,0,,,447
6393,1000,128,30.32,0,,,437
3129,2152,524,30.35,0,,,293
6542,765,86,30.36,0,,,546
6610,1102,160,30.33,0,,,464
2500,1252,184,30.34,0,,,146
3173,1509,314,30.35,0,,,172
625,2139,522,30.37,0,,,56
3386,1899,448,30.34,0,,,414
1145,2067,502,30.36,0,,,98
3556,1899,448,30.33,0,,,435
6635,1063,148,30.34,0,,,562
1628,1858,452,30.3,0,,,84
