NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
70333,3300,816,900.3,0,,,3291
27606,1915,234,900.85,0,,,222
,,,,,,,
58515,3729,934,900.3,0,,,2880
41107,2396,404,900.32,0,,,361
,,,,,,,
36266,3666,930,659.02,0,,,2290
,,,,,,,
58434,4051,1082,900.26,0,,,2878
70283,3363,860,900.34,0,,,3288
27606,2553,520,900.32,0,,,222
56668,3722,958,871.87,0,,,3691
29433,3660,916,526.25,0,,,2089
,,,,,,,
70246,1036,0,900.33,0,,,3285
,,,,,,,
70373,3230,758,900.37,0,,,3293
,,,,,,,
,,,,,,,
27513,2446,484,900.31,0,,,221
,,,,,,,
,,,,,,,
27606,2526,508,900.31,0,,,222
167469,2072,306,900.35,0,,,2246
29921,3722,958,578.36,0,,,1722
17900,4202,1216,594.85,0,,,1026
,,,,,,,
,,,,,,,
,,,,,,,
70373,3174,746,900.16,0,,,3292
