NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
1814,321,178,898.2,0,,,89,51153,11194,4789.0,365,10247,66506,53.81,4.1,1360,15.28,1.0,0.953,0.967,1952,140343,51016,958.045,398209,272904,1.94,24,4,326
2196,330,184,898.62,0,,,413,69793,16881,13660.0,331,14038,91291,33.08,0.8,1453,3.52,1.0,0.979,1.0,2383,114503,45252,967.628,362943,474112,2.09,47,9,336
1823,321,178,898.63,0,,,97,52839,11726,5168.0,365,10626,68771,53.28,3.76,1361,14.03,1.0,0.953,0.967,1994,142833,51441,971.26,183226,280897,1.94,13,4,326
1536,324,178,898.21,0,,,96,27811,5146,8283.0,316,5512,35329,86.28,3.29,1124,11.71,1.0,0.961,0.967,2015,66140,41665,971.481,207436,323518,2.07,64,25,326
1536,324,178,898.61,0,,,96,27811,5146,8283.0,316,5512,35329,86.28,3.29,1124,11.71,1.0,0.961,0.967,2015,66140,41665,972.042,456015,332303,2.12,64,25,326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,323,178,898.69,0,,,87,44663,8984,6431.0,384,8948,57491,73.92,4.41,1342,15.43,1.0,0.958,0.967,1925,128246,47412,972.105,202500,285765,2.0,105,23,326
1814,321,178,906.93,0,,,89,51153,11194,4789.0,365,10247,66506,53.81,4.1,1360,15.28,1.0,0.953,0.967,1952,140343,51016,981.234,353955,272902,1.94,24,4,326
1814,321,178,898.51,0,,,89,51153,11194,4789.0,365,10247,66506,53.81,4.1,1360,15.28,1.0,0.953,0.967,1952,140343,51016,972.343,353955,272902,1.94,24,4,326
1823,321,178,898.68,0,,,97,52839,11726,5168.0,365,10626,68771,53.28,3.76,1361,14.03,1.0,0.953,0.967,1994,142833,51441,971.897,345018,272479,1.88,13,4,326
1536,324,178,898.61,0,,,96,27841,5154,8283.0,316,5513,35367,86.28,3.29,1124,11.71,1.0,0.961,0.967,2045,66171,41695,971.878,272569,332303,2.12,64,25,326
2196,330,184,898.63,0,,,413,69793,16881,13660.0,331,14038,91291,33.08,0.8,1453,3.52,1.0,0.979,1.0,2383,114503,45252,968.764,347358,474112,2.09,47,9,336
1755,321,178,898.55,0,,,130,39320,8045,7522.0,372,7896,50694,57.86,2.86,1253,9.64,1.0,0.953,0.967,2173,100452,42095,970.744,60579,249588,1.97,11,3,326
1536,324,178,898.19,0,,,96,27811,5146,8283.0,316,5512,35329,86.28,3.29,1124,11.71,1.0,0.961,0.967,2015,66140,41665,970.279,310453,332304,2.12,64,25,326
1752,321,178,898.53,0,,,127,39091,7993,7480.0,372,7876,50407,58.9,2.93,1253,9.87,1.0,0.953,0.967,2232,100842,42399,971.876,109296,250309,1.97,11,3,326
1536,324,178,898.57,0,,,96,27811,5146,8283.0,316,5512,35329,86.28,3.29,1124,11.71,1.0,0.961,0.967,2015,66140,41665,971.35,134407,323519,2.07,64,25,326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,321,178,898.68,0,,,127,39091,7993,7480.0,372,7876,50407,58.9,2.93,1253,9.87,1.0,0.953,0.967,2232,100842,42399,971.868,100896,250309,1.97,11,3,326
1536,324,178,898.16,0,,,96,27811,5146,8283.0,316,5512,35329,86.28,3.29,1124,11.71,1.0,0.961,0.967,2015,66140,41665,971.214,175736,323518,2.07,64,25,326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,323,178,898.65,0,,,87,44663,8984,6431.0,384,8948,57491,73.92,4.41,1342,15.43,1.0,0.958,0.967,1925,128246,47412,971.771,306649,285765,2.0,105,23,326
1536,324,178,898.56,0,,,96,27841,5154,8283.0,316,5513,35367,86.28,3.29,1124,11.71,1.0,0.961,0.967,2045,66171,41695,971.615,274388,332303,2.12,64,25,326
1536,324,178,898.67,0,,,96,27811,5146,8283.0,316,5512,35329,86.28,3.29,1124,11.71,1.0,0.961,0.967,2015,66140,41665,971.617,193532,323519,2.07,64,25,326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,321,178,898.57,0,,,130,39346,8047,7522.0,372,7905,50725,57.86,2.86,1253,9.64,1.0,0.953,0.967,2199,100649,42245,971.266,303805,249789,1.97,11,3,326
2196,330,184,898.54,0,,,413,69793,16881,13660.0,331,14038,91291,33.08,0.8,1453,3.52,1.0,0.979,1.0,2383,114503,45252,967.886,411988,474112,2.09,47,9,336
1755,321,178,898.62,0,,,130,39334,8047,7522.0,372,7900,50712,57.86,2.86,1253,9.64,1.0,0.953,0.967,2187,100557,42169,970.37,452557,249619,1.97,11,3,326
2400,321,178,352.75,1,,,77,66179,15191,5384.0,451,13138,86374,69.92,5.86,1872,24.31,1.0,0.953,0.967,2301,175312,58223,374.467,188654,329776,1.93,22,5,326
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,323,178,898.6,0,,,87,44663,8984,6431.0,384,8948,57491,73.92,4.41,1342,15.43,1.0,0.958,0.967,1925,128246,47412,971.395,365677,285765,2.0,105,23,326
