NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
44,1092,50,3.54,1,,,5
42,1092,50,3.26,1,,,5
45,1092,50,3.22,1,,,6
44,1092,50,3.69,1,,,6
44,1092,50,3.46,1,,,6
44,1092,50,3.59,1,,,6
44,1092,50,3.9,1,,,6
45,1092,50,3.29,1,,,6
44,1092,50,3.52,1,,,5
44,1092,50,3.2,1,,,6
44,1092,50,3.62,1,,,6
44,1092,50,3.66,1,,,6
44,1092,50,3.22,1,,,6
44,1092,50,3.26,1,,,6
44,1092,50,3.54,1,,,5
44,1092,50,3.59,1,,,6
44,1092,50,3.55,1,,,6
44,1092,50,3.29,1,,,6
41,1092,50,3.78,1,,,4
44,1092,50,3.33,1,,,6
44,1092,50,3.62,1,,,6
42,1092,50,3.59,1,,,5
44,1092,50,3.56,1,,,6
44,1092,50,3.6,1,,,6
42,1092,50,3.28,1,,,5
44,1092,50,3.59,1,,,6
44,1092,50,3.56,1,,,5
44,1092,50,3.75,1,,,6
44,1092,50,3.57,1,,,6
45,1092,50,3.27,1,,,6
