NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
165,874,596,28.04,0,,,23,8060,371,639.0,1,826,8790,27.78,0.05,153,6.95,0.28,0.314,0.294,827,571,103,0.994,203,43,0.04,112,34,745
100,513,160,27.53,0,,,18,47255,8738,466.0,0,4518,56369,25.89,0.0,91,5.06,0.073,0.184,0.079,193,994,26,0.841,202,53,0.01,134,38,193
165,959,628,27.71,0,,,24,7446,167,704.0,1,794,8026,29.33,0.04,153,6.65,0.329,0.345,0.31,959,582,104,1.072,203,57,0.06,120,39,818
147,1773,986,27.49,0,,,9,261223,53028,319.0,1,25414,314436,35.44,0.11,138,15.33,0.707,0.637,0.486,72037,3695,119,2.498,204,182,0.01,92,23,1679
100,656,368,27.51,0,,,19,47503,8742,483.0,0,4537,56631,25.42,0.0,91,5.06,0.134,0.236,0.181,443,1013,26,0.79,202,55,0.01,134,38,437
165,869,596,27.75,0,,,23,7140,162,639.0,1,754,7691,27.78,0.05,153,6.95,0.268,0.312,0.294,825,550,103,1.062,203,57,0.06,120,38,743
100,1035,438,27.46,0,,,19,49159,9022,483.0,0,4759,58630,25.42,0.0,91,4.79,0.415,0.372,0.216,1954,1124,27,0.833,202,55,0.01,134,38,764
165,959,628,28.23,0,,,24,7446,167,704.0,1,794,8026,29.33,0.04,153,6.65,0.329,0.345,0.31,959,582,104,1.179,203,57,0.06,120,39,818
175,1302,664,28.17,0,,,11,166281,33510,397.0,1,16118,199877,36.09,0.1,165,16.5,0.476,0.468,0.327,31273,3291,194,3.018,210,244,0.01,92,15,1117
130,643,360,27.6,0,,,24,8147,463,594.0,0,744,8915,24.75,0.0,120,5.22,0.134,0.231,0.178,423,414,27,0.631,202,37,0.05,112,34,420
74,656,368,27.47,0,,,17,41463,7616,425.0,0,3954,49410,25.0,0.0,66,4.13,0.134,0.236,0.181,443,797,22,0.851,202,45,0.01,122,38,437
165,959,628,27.93,0,,,24,7446,167,704.0,1,794,8026,29.33,0.04,153,6.65,0.329,0.345,0.31,959,582,104,0.997,203,57,0.06,120,39,818
100,656,368,28.12,0,,,19,43634,8120,483.0,0,3984,51927,25.42,0.0,91,5.06,0.134,0.236,0.181,440,847,24,0.799,202,49,0.01,123,54,436
165,1048,716,27.52,0,,,24,8628,436,704.0,1,885,9439,29.33,0.04,153,6.65,0.354,0.377,0.353,1215,610,108,1.124,203,43,0.04,112,34,934
100,656,368,27.73,0,,,19,47503,8742,483.0,0,4537,56631,25.42,0.0,91,5.06,0.134,0.236,0.181,443,1013,26,0.716,202,55,0.01,134,38,437
76,1298,664,27.62,0,,,11,138415,27815,367.0,0,13483,166307,33.36,0.0,67,6.7,0.476,0.466,0.327,24677,4567,78,1.478,205,139,0.01,91,19,1115
100,656,368,27.74,0,,,19,47503,8742,483.0,0,4537,56631,25.42,0.0,91,5.06,0.134,0.236,0.181,443,1013,26,0.736,202,55,0.01,134,38,437
130,749,406,27.57,0,,,22,6515,152,588.0,0,676,7019,26.73,0.0,120,5.71,0.22,0.269,0.2,596,422,31,0.657,202,57,0.09,120,39,538
181,1193,476,27.53,0,,,11,186975,37726,397.0,1,18155,224808,36.09,0.09,170,15.45,0.463,0.429,0.235,20889,4348,278,2.886,212,299,0.01,92,15,917
100,656,368,27.56,0,,,19,47503,8742,483.0,0,4537,56631,25.42,0.0,91,5.06,0.134,0.236,0.181,443,1013,26,0.672,202,55,0.01,134,38,437
149,1671,798,27.56,0,,,11,215499,43541,435.0,1,21003,259175,39.55,0.09,139,12.64,0.707,0.6,0.393,47683,3242,121,2.463,205,192,0.01,92,21,1487
175,1302,664,27.29,0,,,11,166281,33510,397.0,1,16118,199877,36.09,0.1,165,16.5,0.476,0.468,0.327,31273,3291,194,3.096,210,246,0.01,92,15,1117
130,749,406,27.2,0,,,22,6515,152,588.0,0,676,7019,26.73,0.0,120,5.71,0.22,0.269,0.2,596,422,31,0.708,202,57,0.09,120,39,538
100,656,368,27.88,0,,,19,43634,8120,483.0,0,3984,51927,25.42,0.0,91,5.06,0.134,0.236,0.181,440,847,24,0.741,202,49,0.01,123,54,436
165,959,628,27.56,0,,,24,7446,167,704.0,1,794,8026,29.33,0.04,153,6.65,0.329,0.345,0.31,959,582,104,1.141,203,57,0.06,120,39,818
74,1256,654,28.33,0,,,18,47255,8738,466.0,0,4518,56369,25.89,0.0,66,3.88,0.463,0.451,0.322,6072,994,26,0.75,202,55,0.01,134,38,1077
100,656,368,27.67,0,,,19,43634,8120,483.0,0,3984,51927,25.42,0.0,91,5.06,0.134,0.236,0.181,440,847,24,0.657,202,49,0.01,123,54,436
181,1192,476,27.54,0,,,11,186971,37726,397.0,1,18154,224804,36.09,0.09,170,15.45,0.463,0.428,0.235,20886,4344,275,3.028,212,315,0.01,92,15,917
165,959,628,28.06,0,,,24,7446,167,704.0,1,794,8026,29.33,0.04,153,6.65,0.329,0.345,0.31,959,582,104,1.296,203,57,0.06,120,39,818
147,1671,798,27.47,0,,,9,256159,51986,319.0,1,24962,308256,35.44,0.11,138,15.33,0.707,0.6,0.393,66900,3632,118,2.601,204,182,0.01,92,23,1487
