NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,524,2,2.36,1,,,0
,524,2,2.35,1,,,0
,524,2,2.41,1,,,0
,524,2,2.35,1,,,0
,524,2,2.27,1,,,0
,524,2,2.4,1,,,0
,524,2,2.25,1,,,0
,524,2,2.27,1,,,0
,524,2,2.28,1,,,0
,524,2,2.49,1,,,0
,524,2,2.37,1,,,0
,524,2,2.27,1,,,0
,524,2,2.22,1,,,0
,524,2,2.3,1,,,0
,524,2,2.33,1,,,0
,524,2,2.41,1,,,0
,524,2,2.41,1,,,0
,524,2,2.31,1,,,0
,524,2,2.46,1,,,0
,524,2,2.49,1,,,0
,524,2,2.27,1,,,0
,524,2,2.31,1,,,0
,524,2,2.38,1,,,0
,524,2,2.44,1,,,0
,524,2,2.39,1,,,0
,524,2,2.38,1,,,0
,524,2,2.41,1,,,0
,524,2,2.35,1,,,0
,524,2,2.25,1,,,0
,524,2,2.44,1,,,0
