NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2,570,4,2.81,1,,,1
2,570,4,2.8,1,,,1
2,570,4,2.69,1,,,1
2,570,4,2.67,1,,,1
2,570,4,2.53,1,,,1
2,570,4,2.59,1,,,1
2,570,4,2.66,1,,,1
2,570,4,2.51,1,,,1
2,570,4,2.66,1,,,1
2,570,4,2.59,1,,,1
2,570,4,2.64,1,,,1
2,570,4,2.67,1,,,1
2,570,4,2.59,1,,,1
2,570,4,2.9,1,,,1
2,570,4,2.65,1,,,1
2,570,4,2.71,1,,,1
2,570,4,2.49,1,,,1
2,570,4,2.71,1,,,1
2,570,4,2.66,1,,,1
2,570,4,2.74,1,,,1
2,570,4,2.75,1,,,1
2,570,4,2.77,1,,,1
2,570,4,2.8,1,,,1
2,570,4,2.71,1,,,1
2,570,4,2.61,1,,,1
2,570,4,2.74,1,,,1
2,570,4,2.68,1,,,1
2,570,4,2.75,1,,,1
2,570,4,2.55,1,,,1
2,570,4,2.65,1,,,1
