NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,567,2,2.58,1,,,0
,567,2,2.91,1,,,0
,567,2,2.75,1,,,0
,567,2,2.73,1,,,0
,567,2,2.75,1,,,0
,567,2,2.78,1,,,0
,567,2,2.73,1,,,0
,567,2,2.72,1,,,0
,567,2,2.88,1,,,0
,567,2,2.73,1,,,0
,567,2,2.78,1,,,0
,567,2,2.6,1,,,0
,567,2,2.77,1,,,0
,567,2,2.64,1,,,0
,567,2,2.83,1,,,0
,567,2,2.88,1,,,0
,567,2,2.81,1,,,0
,567,2,2.8,1,,,0
,567,2,2.82,1,,,0
,567,2,2.65,1,,,0
,567,2,2.98,1,,,0
,567,2,2.74,1,,,0
,567,2,2.69,1,,,0
,567,2,2.88,1,,,0
,567,2,2.89,1,,,0
,567,2,2.68,1,,,0
,567,2,2.64,1,,,0
,567,2,2.68,1,,,0
,567,2,2.73,1,,,0
,567,2,2.74,1,,,0
