NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
237,682,584,27.44,0,,,23,6154,337,711.0,4,1121,6888,30.91,0.17,210,9.13,0.162,0.315,0.267,613,1024,88,0.654,203,150,0.13,251,33,613
161,945,676,27.97,0,,,24,6400,421,678.0,4,1030,7223,28.25,0.17,134,5.83,0.73,0.437,0.309,1028,996,109,0.712,208,177,0.16,251,31,841
151,906,788,27.67,0,,,22,5807,363,604.0,4,935,6540,27.45,0.19,126,6.0,0.595,0.419,0.36,933,893,107,0.693,208,181,0.17,251,32,900
110,1678,1620,27.85,0,,,15,63520,13820,997.0,10,3318,77426,66.47,0.71,86,6.14,0.892,0.775,0.74,29502,1170,232,1.232,214,383,0.08,251,27,1926
161,945,676,27.85,0,,,24,6400,421,678.0,4,1030,7223,28.25,0.17,134,5.83,0.73,0.437,0.309,1028,996,109,0.762,208,175,0.16,251,31,841
152,1596,1788,27.67,0,,,21,5782,545,1663.0,14,624,6587,79.19,0.7,118,5.9,0.622,0.738,0.816,3014,865,319,1.24,217,362,0.2,251,41,1976
219,1134,918,27.55,0,,,16,43211,9088,524.0,4,2682,52513,32.75,0.27,200,13.33,0.811,0.524,0.419,2675,1733,135,0.917,210,192,0.06,251,23,1138
176,1069,896,27.55,0,,,21,24668,4800,601.0,4,1670,29729,28.62,0.2,152,7.6,0.676,0.494,0.409,2057,1283,113,0.835,208,209,0.11,251,22,1067
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,1063,896,27.32,0,,,17,28148,5693,537.0,5,2029,34070,31.59,0.31,197,12.31,0.649,0.491,0.409,1833,1665,142,1.059,210,217,0.09,251,24,1063
152,1596,1788,27.32,0,,,21,5782,545,1663.0,14,624,6587,79.19,0.7,118,5.9,0.622,0.738,0.816,3014,865,319,1.179,217,362,0.2,251,41,1976
176,1069,896,27.27,0,,,21,24668,4800,601.0,4,1670,29729,28.62,0.2,152,7.6,0.676,0.494,0.409,2057,1283,113,0.825,208,209,0.11,251,22,1067
152,1596,1788,27.25,0,,,21,5782,545,1663.0,14,624,6587,79.19,0.7,118,5.9,0.622,0.738,0.816,3014,865,319,1.318,217,362,0.2,251,41,1976
169,1189,1048,27.25,0,,,20,24651,4797,560.0,4,1665,29711,28.0,0.21,146,7.68,0.757,0.549,0.479,2635,1278,113,0.902,208,209,0.11,251,22,1247
176,1069,896,27.64,0,,,21,24668,4800,601.0,4,1670,29729,28.62,0.2,152,7.6,0.676,0.494,0.409,2057,1283,113,0.867,208,209,0.11,251,22,1067
161,945,676,27.73,0,,,24,6400,421,678.0,4,1030,7223,28.25,0.17,134,5.83,0.73,0.437,0.309,1028,996,109,0.709,208,175,0.16,251,31,841
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,1130,918,27.93,0,,,18,47065,9813,576.0,5,3038,57156,32.0,0.29,225,13.24,0.811,0.522,0.419,2427,2124,147,1.054,210,246,0.08,251,23,1136
208,953,676,27.26,0,,,23,6154,337,711.0,4,1121,6888,30.91,0.18,182,8.27,0.73,0.44,0.309,1075,1024,88,0.677,203,150,0.13,251,33,842
219,1134,918,27.31,0,,,16,43211,9088,524.0,4,2682,52513,32.75,0.27,200,13.33,0.811,0.524,0.419,2675,1733,135,0.873,210,192,0.06,251,23,1138
154,1024,918,27.83,0,,,23,6220,408,635.0,4,988,7017,27.61,0.18,128,5.82,0.703,0.473,0.419,1153,956,108,0.71,208,175,0.16,251,32,1075
176,1069,896,27.19,0,,,21,24668,4800,601.0,4,1670,29729,28.62,0.2,152,7.6,0.676,0.494,0.409,2057,1283,113,0.85,208,209,0.11,251,22,1067
101,1651,1588,27.48,0,,,14,58543,12725,866.0,9,3043,71347,61.86,0.69,79,6.08,0.892,0.763,0.725,27011,1066,214,1.204,214,337,0.07,251,27,1889
247,1130,918,27.46,0,,,18,46493,9690,576.0,5,3003,56457,32.0,0.29,225,13.24,0.811,0.522,0.419,2427,2071,147,0.943,210,246,0.08,251,23,1136
218,1063,896,27.68,0,,,17,28148,5693,537.0,5,2029,34070,31.59,0.31,197,12.31,0.649,0.491,0.409,1833,1665,142,1.071,210,217,0.09,251,24,1063
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1651,1588,27.51,0,,,16,54446,11717,904.0,9,2938,66272,56.5,0.6,83,5.53,0.892,0.763,0.725,22624,1389,234,1.242,217,340,0.08,251,23,1889
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,942,676,27.78,0,,,24,5964,360,724.0,2,989,6704,30.17,0.09,164,7.13,0.73,0.435,0.309,989,1104,92,0.556,209,178,0.18,251,29,839
