NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
333,935,74,5.61,1,,,14
304,935,74,4.13,1,,,13
313,935,74,5.59,1,,,14
313,935,74,4.79,1,,,14
313,935,74,4.4,1,,,14
313,935,74,5.09,1,,,14
333,935,74,5.43,1,,,14
288,935,74,5.14,1,,,13
333,935,74,6.34,1,,,14
313,935,74,5.58,1,,,14
302,935,74,5.05,1,,,13
313,935,74,4.36,1,,,14
313,935,74,4.88,1,,,14
333,935,74,5.43,1,,,14
304,935,74,4.22,1,,,13
333,935,74,5.49,1,,,14
298,935,74,5.08,1,,,13
313,935,74,4.46,1,,,14
279,935,74,5.15,1,,,13
334,935,74,4.6,1,,,14
313,935,74,4.3,1,,,14
313,935,74,5.04,1,,,14
333,935,74,5.48,1,,,14
313,935,74,4.24,1,,,14
313,935,74,4.38,1,,,14
333,935,74,4.4,1,,,14
333,935,74,4.23,1,,,14
302,935,74,4.95,1,,,13
313,935,74,4.28,1,,,14
313,935,74,5.55,1,,,14
