NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
158,894,42,4.13,1,,,10
158,894,42,5.09,1,,,10
240,894,42,4.97,1,,,9
240,894,42,4.83,1,,,9
158,894,42,4.46,1,,,10
158,894,42,4.35,1,,,10
240,894,42,4.38,1,,,9
158,894,42,4.32,1,,,10
158,894,42,4.4,1,,,10
158,894,42,4.3,1,,,10
170,894,42,4.6,1,,,10
158,894,42,4.1,1,,,10
158,894,42,4.39,1,,,10
158,894,42,4.35,1,,,10
187,894,42,4.51,1,,,11
187,894,42,4.35,1,,,11
158,894,42,4.43,1,,,10
170,894,42,4.58,1,,,10
158,894,42,4.17,1,,,10
158,894,42,4.35,1,,,10
158,894,42,4.27,1,,,10
205,894,42,4.41,1,,,10
240,894,42,4.56,1,,,9
187,894,42,4.51,1,,,11
240,894,42,4.54,1,,,9
158,894,42,4.45,1,,,10
158,894,42,4.44,1,,,10
240,894,42,4.88,1,,,9
170,894,42,4.92,1,,,10
158,894,42,4.65,1,,,10
