NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,6876,634,36.66,1,,,0
,6876,634,35.26,1,,,0
,6876,634,34.64,1,,,0
,6876,634,33.05,1,,,0
,6876,634,35.08,1,,,0
,6876,634,36.22,1,,,0
,6876,634,32.73,1,,,0
,6876,634,32.9,1,,,0
,6876,634,33.12,1,,,0
,6876,634,32.33,1,,,0
,6876,634,35.11,1,,,0
,6876,634,34.33,1,,,0
,6876,634,35.14,1,,,0
,6876,634,31.81,1,,,0
,6876,634,31.71,1,,,0
,6876,634,31.29,1,,,0
,6876,634,36.17,1,,,0
,6876,634,37.12,1,,,0
,6876,634,32.2,1,,,0
,6876,634,31.98,1,,,0
,6876,634,34.58,1,,,0
,6876,634,31.4,1,,,0
,6876,634,35.62,1,,,0
,6876,634,32.44,1,,,0
,6876,634,31.25,1,,,0
,6876,634,33.03,1,,,0
,6876,634,35.11,1,,,0
,6876,634,31.81,1,,,0
,6876,634,33.73,1,,,0
,6876,634,32.21,1,,,0
