NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
201,1673,118,8.88,1,,,16
212,1673,118,10.65,1,,,16
207,1673,118,9.54,1,,,17
205,1673,118,8.6,1,,,16
207,1673,118,7.95,1,,,17
207,1673,118,8.03,1,,,17
207,1673,118,6.74,1,,,17
211,1673,118,4.95,1,,,17
213,1673,118,5.93,1,,,17
207,1673,118,7.86,1,,,17
207,1673,118,9.74,1,,,17
207,1673,118,7.93,1,,,17
201,1673,118,9.02,1,,,16
201,1673,118,9.03,1,,,16
211,1673,118,8.68,1,,,17
207,1673,118,8.5,1,,,17
227,1673,118,5.04,1,,,17
207,1673,118,8.85,1,,,17
207,1673,118,8.56,1,,,17
211,1673,118,9.03,1,,,17
201,1673,118,8.95,1,,,16
211,1673,118,5.0,1,,,17
201,1673,118,8.87,1,,,16
213,1673,118,6.22,1,,,17
211,1673,118,9.02,1,,,17
213,1673,118,8.89,1,,,17
214,1673,118,8.87,1,,,17
211,1673,118,4.99,1,,,17
207,1673,118,8.07,1,,,17
208,1673,118,10.24,1,,,17
