NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
2967,1891,1746,897.71,0,,,281,340860,34071,45469.0,109,45750,393641,161.81,0.39,2666,9.49,0.585,0.679,0.861,6297,159555,11945,49.68,1353,8039,0.19,561,110,2183
5236,1434,902,897.6,0,,,347,1431635,247843,27333.0,243,158770,1710371,78.77,0.7,4795,13.82,0.585,0.515,0.445,7292,457169,56897,199.199,117145,281782,1.14,239,62,1376
2215,2050,1794,905.65,0,,,111,101749,6970,24321.0,12,11422,114293,219.11,0.11,2145,19.5,0.695,0.737,0.885,16654,55716,15622,62.16,1584,8494,0.31,199,48,2313
4095,2445,1608,897.23,0,,,103,2122776,418300,20957.0,57,214664,2550620,203.47,0.55,3942,38.27,0.939,0.879,0.793,50784,365585,17588,676.02,373194,36394,0.15,141,25,2576
5236,1434,902,897.65,0,,,347,1431625,247843,27333.0,243,158768,1710357,78.77,0.7,4795,13.82,0.585,0.515,0.445,7279,457092,56836,199.977,332893,281425,1.14,239,62,1375
2215,2050,1794,898.89,0,,,111,101749,6970,24321.0,12,11422,114293,219.11,0.11,2145,19.5,0.695,0.737,0.885,16654,55716,15622,63.337,1584,8494,0.31,199,48,2313
5236,1270,792,897.62,0,,,346,1429727,247580,27248.0,243,158510,1708100,78.75,0.7,4795,13.86,0.5,0.456,0.391,5572,453311,56061,190.976,306544,206223,0.85,239,62,1186
2215,2050,1794,897.84,0,,,111,101749,6970,24321.0,12,11422,114293,219.11,0.11,2145,19.5,0.695,0.737,0.885,16654,55716,15622,60.718,1584,8550,0.32,199,48,2313
6774,2326,1590,897.68,0,,,173,1849546,346574,17749.0,237,192757,2216624,102.6,1.37,6368,36.81,0.915,0.836,0.784,20906,1145001,64792,339.024,389332,81962,0.34,135,16,2483
3367,1822,1618,898.16,0,,,302,321755,30046,46566.0,110,41647,369234,154.19,0.37,3055,10.15,0.598,0.655,0.798,4281,151670,12082,46.96,1378,8247,0.21,432,82,2063
5236,1434,902,897.7,0,,,347,1431635,247843,27333.0,243,158770,1710371,78.77,0.7,4795,13.82,0.585,0.515,0.445,7292,457169,56897,200.849,195135,281420,1.14,239,62,1376
3260,2006,1788,898.35,0,,,252,262037,24582,43856.0,92,34034,300539,174.03,0.37,2990,11.91,0.659,0.721,0.882,9922,128757,16640,61.28,1872,10042,0.24,433,84,2287
9431,2540,1980,903.38,0,,,228,2534981,477675,44014.0,12,255423,3033369,193.04,0.05,9311,41.02,0.878,0.913,0.976,116535,628208,36535,171.305,2270,22366,0.08,422,107,2841
2947,2008,1796,899.1,0,,,281,340860,34071,45469.0,109,45750,393641,161.81,0.39,2647,9.45,0.659,0.722,0.886,9095,159555,11945,50.53,1353,8039,0.19,561,110,2305
5236,1410,894,897.62,0,,,347,1431515,247832,27333.0,243,158742,1710230,78.77,0.7,4795,13.82,0.585,0.507,0.441,7153,456640,56677,197.386,182780,281342,1.14,239,62,1353
8259,2322,1590,897.68,0,,,188,1795748,325653,22940.0,122,203386,2154665,122.02,0.65,7954,42.31,0.915,0.834,0.784,19065,1087331,67768,523.026,292671,43728,0.2,137,19,2481
5236,1270,792,897.52,0,,,346,1429746,247580,27248.0,243,158516,1708123,78.75,0.7,4795,13.86,0.5,0.456,0.391,5572,453322,56061,219.71,337642,272162,1.12,239,62,1186
2215,2050,1794,905.89,0,,,111,101749,6970,24321.0,12,11422,114293,219.11,0.11,2145,19.5,0.695,0.737,0.885,16654,55716,15622,62.803,1584,8548,0.32,199,48,2313
6740,659,224,897.64,0,,,168,1775146,326648,17608.0,152,191980,2125508,104.81,0.9,6429,38.27,0.22,0.237,0.11,368,811053,47399,478.087,341641,36449,0.17,135,15,341
5236,1410,894,897.68,0,,,347,1431515,247832,27333.0,243,158742,1710230,78.77,0.7,4795,13.82,0.585,0.507,0.441,7153,456640,56677,201.058,290485,280213,1.13,239,62,1353
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6740,659,224,897.7,0,,,168,1775146,326648,17608.0,152,191980,2125508,104.81,0.9,6429,38.27,0.22,0.237,0.11,368,811053,47399,478.356,59346,36449,0.17,135,15,341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3260,2006,1788,899.16,0,,,252,262037,24582,43856.0,92,34034,300539,174.03,0.37,2990,11.91,0.659,0.721,0.882,9922,128757,16640,61.415,1872,10016,0.24,433,84,2287
5236,1434,902,897.7,0,,,347,1431625,247843,27333.0,243,158768,1710357,78.77,0.7,4795,13.82,0.585,0.515,0.445,7279,457092,56836,200.902,350019,281419,1.14,239,62,1375
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6774,2326,1590,897.68,0,,,173,1849546,346574,17749.0,237,192757,2216624,102.6,1.37,6368,36.81,0.915,0.836,0.784,20906,1145001,64792,341.157,393448,81290,0.34,135,16,2483
3260,2006,1788,905.89,0,,,252,262037,24582,43856.0,92,34034,300539,174.03,0.37,2990,11.91,0.659,0.721,0.882,9922,128757,16640,62.043,1872,9841,0.24,433,84,2287
4095,2445,1608,897.06,0,,,103,2122776,418300,20957.0,57,214664,2550620,203.47,0.55,3942,38.27,0.939,0.879,0.793,50784,365585,17588,676.584,381020,36404,0.15,141,25,2576
