NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,292,18,2.2,1,,,0
,292,18,2.22,1,,,0
,292,18,2.27,1,,,0
,292,18,2.21,1,,,0
,292,18,2.33,1,,,0
,292,18,2.19,1,,,0
,292,18,2.21,1,,,0
,292,18,2.14,1,,,0
,292,18,2.67,1,,,0
,292,18,2.19,1,,,0
,292,18,2.16,1,,,0
,292,18,2.13,1,,,0
,292,18,2.24,1,,,0
,292,18,2.11,1,,,0
,292,18,2.07,1,,,0
,292,18,2.19,1,,,0
,292,18,2.09,1,,,0
,292,18,2.43,1,,,0
,292,18,2.23,1,,,0
,292,18,2.62,1,,,0
,292,18,2.35,1,,,0
,292,18,2.1,1,,,0
,292,18,2.16,1,,,0
,292,18,2.15,1,,,0
,292,18,2.15,1,,,0
,292,18,2.18,1,,,0
,292,18,2.3,1,,,0
,292,18,2.13,1,,,0
,292,18,2.07,1,,,0
,292,18,2.21,1,,,0
