NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
124,1213,78,5.73,1,,,10
130,1213,78,5.4,1,,,10
124,1213,78,5.5,1,,,10
124,1213,78,5.92,1,,,10
124,1213,78,5.49,1,,,10
124,1213,78,5.2,1,,,10
124,1213,78,5.62,1,,,10
124,1213,78,5.27,1,,,10
130,1213,78,5.21,1,,,10
124,1213,78,5.35,1,,,10
124,1213,78,5.55,1,,,10
124,1213,78,5.39,1,,,10
130,1213,78,5.06,1,,,10
124,1213,78,4.96,1,,,10
130,1213,78,5.18,1,,,10
124,1213,78,5.3,1,,,10
124,1213,78,5.3,1,,,10
124,1213,78,5.44,1,,,10
124,1213,78,5.68,1,,,10
130,1213,78,5.14,1,,,10
124,1213,78,5.45,1,,,10
124,1213,78,5.34,1,,,10
124,1213,78,5.04,1,,,10
124,1213,78,5.4,1,,,10
124,1213,78,5.67,1,,,10
124,1213,78,5.34,1,,,10
124,1213,78,5.74,1,,,10
124,1213,78,5.49,1,,,10
124,1213,78,5.12,1,,,10
124,1213,78,5.08,1,,,10
