NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,730,20,3.01,0,,,0
6,1686,102,3.77,0,,,1
,466,20,3.02,0,,,0
6,687,40,3.17,0,,,1
,1439,82,3.96,0,,,0
,1053,70,3.16,0,,,0
,463,20,2.88,0,,,0
,837,54,3.39,0,,,0
6,804,40,3.2,0,,,1
,466,20,2.98,0,,,0
,1056,70,3.2,0,,,0
,1439,82,3.39,0,,,0
,837,54,3.11,0,,,0
,1439,82,3.37,0,,,0
,1039,66,3.22,0,,,0
,837,54,3.16,0,,,0
,1439,82,3.91,0,,,0
,466,20,3.03,0,,,0
,1064,66,3.12,0,,,0
,837,54,3.13,0,,,0
,466,20,2.96,0,,,0
,1439,82,3.45,0,,,0
,1439,82,3.46,0,,,0
,837,54,3.11,0,,,0
,1189,70,3.3,0,,,0
,837,54,3.23,0,,,0
,1053,70,3.28,0,,,0
,1064,66,3.23,0,,,0
,1036,66,3.23,0,,,0
6,1684,102,3.66,0,,,1
