NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
209,852,32,4.49,1,,,10
158,852,32,4.53,1,,,11
158,852,32,4.54,1,,,11
158,852,32,4.32,1,,,11
147,852,32,4.4,1,,,10
209,852,32,4.4,1,,,10
147,852,32,4.93,1,,,10
147,852,32,4.48,1,,,10
158,852,32,4.32,1,,,11
158,852,32,4.45,1,,,11
158,852,32,4.31,1,,,11
209,852,32,4.56,1,,,10
147,852,32,4.86,1,,,10
209,852,32,4.52,1,,,10
158,852,32,4.12,1,,,11
158,852,32,4.42,1,,,11
158,852,32,4.4,1,,,11
158,852,32,4.54,1,,,11
158,852,32,4.47,1,,,11
158,852,32,4.37,1,,,11
158,852,32,4.67,1,,,11
147,852,32,5.37,1,,,10
158,852,32,4.31,1,,,11
147,852,32,4.93,1,,,10
158,852,32,4.39,1,,,11
209,852,32,4.44,1,,,10
158,852,32,4.36,1,,,11
147,852,32,4.46,1,,,10
170,852,32,4.44,1,,,11
158,852,32,4.31,1,,,11
