NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
5133,4426,350,26.37,1,,,329
2699,4426,350,21.36,1,,,148
2856,4426,350,26.55,1,,,158
5852,4426,350,27.74,1,,,334
3263,4426,350,24.17,1,,,215
9262,4426,350,31.75,1,,,95
2699,4426,350,23.54,1,,,148
1878,4426,350,18.94,1,,,65
2614,4426,350,20.32,1,,,143
3489,4426,350,23.11,1,,,225
2557,4426,350,26.41,1,,,106
2699,4426,350,22.03,1,,,148
5133,4426,350,26.69,1,,,329
2699,4426,350,21.25,1,,,148
9262,4426,350,34.73,1,,,95
3518,4426,350,27.96,1,,,166
2614,4426,350,21.37,1,,,143
2699,4426,350,22.46,1,,,148
3489,4426,350,24.2,1,,,225
3263,4426,350,23.72,1,,,215
3489,4426,350,25.43,1,,,225
4682,4426,350,20.26,1,,,272
2856,4426,350,26.1,1,,,158
3263,4426,350,26.64,1,,,215
4682,4426,350,19.17,1,,,272
3489,4426,350,25.63,1,,,225
3489,4426,350,25.66,1,,,225
1832,4426,350,23.84,1,,,63
2673,4426,350,28.61,1,,,112
5133,4426,350,29.14,1,,,329
