NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
160,815,52,3.55,1,,,10
160,815,52,3.77,1,,,10
160,815,52,3.64,1,,,10
160,815,52,3.78,1,,,10
160,815,52,4.21,1,,,10
160,815,52,3.83,1,,,10
160,815,52,3.68,1,,,10
160,815,52,4.39,1,,,10
160,815,52,3.34,1,,,10
160,815,52,3.77,1,,,10
160,815,52,3.63,1,,,10
157,815,52,3.72,1,,,9
157,815,52,3.71,1,,,9
160,815,52,3.81,1,,,10
160,815,52,3.7,1,,,10
160,815,52,3.43,1,,,10
160,815,52,3.71,1,,,10
160,815,52,3.84,1,,,10
160,815,52,4.3,1,,,10
160,815,52,3.65,1,,,10
160,815,52,3.72,1,,,10
160,815,52,3.81,1,,,10
160,815,52,3.99,1,,,10
160,815,52,3.77,1,,,10
160,815,52,3.76,1,,,10
157,815,52,4.12,1,,,9
157,815,52,3.78,1,,,9
157,815,52,3.76,1,,,9
160,815,52,3.7,1,,,10
160,815,52,3.79,1,,,10
