NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
138,612,30,3.74,1,,,9
138,612,30,3.26,1,,,9
138,612,30,3.5,1,,,9
138,612,30,3.76,1,,,9
138,612,30,3.75,1,,,9
138,612,30,3.59,1,,,9
138,612,30,3.59,1,,,9
138,612,30,3.33,1,,,9
138,612,30,3.77,1,,,9
138,612,30,3.53,1,,,9
129,612,30,3.36,1,,,8
138,612,30,3.45,1,,,9
138,612,30,3.62,1,,,9
138,612,30,3.4,1,,,9
138,612,30,3.29,1,,,9
138,612,30,3.73,1,,,9
138,612,30,3.52,1,,,9
138,612,30,3.4,1,,,9
138,612,30,3.39,1,,,9
138,612,30,3.29,1,,,9
138,612,30,3.65,1,,,9
138,612,30,3.64,1,,,9
138,612,30,3.52,1,,,9
138,612,30,3.28,1,,,9
138,612,30,3.32,1,,,9
138,612,30,3.25,1,,,9
138,612,30,3.86,1,,,9
138,612,30,3.49,1,,,9
138,612,30,4.05,1,,,9
138,612,30,4.38,1,,,9
