NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,1065,46,3.0,1,,,0
,1065,46,2.94,1,,,0
,1065,46,3.02,1,,,0
,1065,46,3.06,1,,,0
,1065,46,2.93,1,,,0
,1065,46,2.93,1,,,0
,1065,46,2.95,1,,,0
,1065,46,3.14,1,,,0
,1065,46,2.99,1,,,0
,1065,46,2.97,1,,,0
,1065,46,2.93,1,,,0
,1065,46,2.91,1,,,0
,1065,46,2.97,1,,,0
,1065,46,2.93,1,,,0
,1065,46,2.98,1,,,0
,1065,46,2.94,1,,,0
,1065,46,2.95,1,,,0
,1065,46,2.95,1,,,0
,1065,46,2.98,1,,,0
,1065,46,2.96,1,,,0
,1065,46,3.0,1,,,0
,1065,46,3.0,1,,,0
,1065,46,2.95,1,,,0
,1065,46,3.0,1,,,0
,1065,46,2.88,1,,,0
,1065,46,3.0,1,,,0
,1065,46,2.99,1,,,0
,1065,46,3.38,1,,,0
,1065,46,2.86,1,,,0
,1065,46,2.97,1,,,0
