NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
67,482,22,2.76,1,,,5
73,482,22,2.88,1,,,4
67,482,22,2.62,1,,,5
67,482,22,2.62,1,,,5
67,482,22,2.64,1,,,5
67,482,22,2.59,1,,,5
67,482,22,2.62,1,,,5
67,482,22,2.64,1,,,5
67,482,22,2.64,1,,,5
67,482,22,2.59,1,,,5
67,482,22,2.71,1,,,5
67,482,22,2.67,1,,,5
67,482,22,2.71,1,,,5
67,482,22,2.73,1,,,5
73,482,22,2.88,1,,,4
67,482,22,2.65,1,,,5
67,482,22,2.81,1,,,5
67,482,22,2.69,1,,,5
67,482,22,2.69,1,,,5
73,482,22,2.82,1,,,4
67,482,22,2.73,1,,,5
67,482,22,2.78,1,,,5
67,482,22,2.71,1,,,5
67,482,22,2.64,1,,,5
67,482,22,2.62,1,,,5
73,482,22,2.82,1,,,4
67,482,22,3.18,1,,,5
67,482,22,2.98,1,,,5
67,482,22,2.65,1,,,5
67,482,22,2.69,1,,,5
