NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
39,611,332,28.15,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.817,263521,344,0.75,47,5,647
39,611,332,28.24,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.705,257721,346,0.75,47,5,647
39,611,332,28.23,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,27.25,234394,274,0.6,47,5,647
39,611,332,28.42,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,30.054,257721,344,0.75,47,5,647
39,611,332,28.44,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.968,257721,344,0.75,47,5,647
39,611,332,28.19,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.796,139612,274,0.6,47,5,647
39,611,332,28.45,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.978,257721,512,1.12,47,5,647
39,611,332,28.54,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,30.205,257721,346,0.75,47,5,647
39,611,332,28.26,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.779,264509,300,0.65,47,5,647
39,611,332,28.52,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,30.21,257721,274,0.6,47,5,647
39,611,332,28.61,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,30.173,257721,522,1.14,47,5,647
39,611,332,28.52,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,30.119,257721,274,0.6,47,5,647
39,611,332,28.2,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.689,270658,522,1.14,47,5,647
39,611,332,28.23,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.74,182478,522,1.14,47,5,647
39,611,332,28.44,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,30.066,257721,344,0.75,47,5,647
39,611,332,28.22,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.77,265308,346,0.75,47,5,647
39,611,332,28.21,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.763,269546,604,1.32,47,5,647
39,611,332,28.48,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.968,257721,346,0.75,47,5,647
39,611,332,28.21,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.847,263190,346,0.75,47,5,647
39,611,332,28.21,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.746,283062,346,0.75,47,5,647
39,611,332,28.39,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,30.019,257721,512,1.12,47,5,647
39,611,332,28.14,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.657,202191,344,0.75,47,5,647
39,611,332,28.18,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.688,260972,274,0.6,47,5,647
39,611,332,28.13,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.661,265980,192,0.42,47,5,647
39,611,332,28.2,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.704,254888,274,0.6,47,5,647
39,611,332,28.32,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.933,257721,344,0.75,47,5,647
39,611,332,28.74,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,30.336,257721,344,0.75,47,5,647
39,611,332,28.28,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.865,262330,274,0.6,47,5,647
39,611,332,28.31,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.792,272245,522,1.14,47,5,647
39,611,332,28.23,0,,,2,1651,469,43.0,22,44,2123,21.5,11.0,15,7.5,0.25,0.707,0.615,647,311,253,29.807,224873,274,0.6,47,5,647
