NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
132,228,148,898.14,0,,,4,2842,730,138.0,68,194,3585,34.5,17.0,60,15.0,1.0,1.0,1.0,784,5290,4724,947.681,103703,248408,2.3,25,4,292
132,228,148,898.17,0,,,4,2842,730,138.0,68,194,3585,34.5,17.0,60,15.0,1.0,1.0,1.0,784,5290,4724,947.649,245047,248408,2.3,25,4,292
132,228,148,898.49,0,,,4,2842,730,138.0,68,194,3585,34.5,17.0,60,15.0,1.0,1.0,1.0,784,5290,4724,947.67,255563,248408,2.3,25,4,292
132,228,148,898.29,0,,,4,2842,730,138.0,68,194,3585,34.5,17.0,60,15.0,1.0,1.0,1.0,784,5290,4724,947.509,386937,248408,2.3,25,4,292
132,228,148,898.32,0,,,4,2842,730,138.0,68,194,3585,34.5,17.0,60,15.0,1.0,1.0,1.0,784,5290,4724,947.956,304046,248408,2.3,25,4,292
132,228,148,898.15,0,,,4,2841,730,138.0,68,193,3584,34.5,17.0,60,15.0,1.0,1.0,1.0,783,5231,4665,935.509,68966,248407,2.45,25,4,292
132,228,148,898.39,0,,,4,2841,730,138.0,68,193,3584,34.5,17.0,60,15.0,1.0,1.0,1.0,783,5231,4665,932.693,181345,248407,2.45,25,4,292
132,228,148,898.41,0,,,4,2841,730,138.0,68,193,3584,34.5,17.0,60,15.0,1.0,1.0,1.0,783,5231,4665,911.395,191592,248407,2.45,25,4,292
132,228,148,897.9,0,,,4,2803,719,138.0,68,192,3535,34.5,17.0,60,15.0,1.0,1.0,1.0,745,5172,4606,902.49,187719,200091,1.98,25,4,292
132,228,148,898.37,0,,,4,2841,730,138.0,68,193,3584,34.5,17.0,60,15.0,1.0,1.0,1.0,783,5231,4665,943.586,334659,248408,2.45,25,4,292
132,228,148,898.3,0,,,4,2842,730,138.0,68,194,3585,34.5,17.0,60,15.0,1.0,1.0,1.0,784,5290,4724,948.122,203508,248408,2.3,25,4,292
132,228,148,898.35,0,,,4,2842,730,138.0,68,194,3585,34.5,17.0,60,15.0,1.0,1.0,1.0,784,5290,4724,947.866,67505,248408,2.3,25,4,292
132,228,148,898.4,0,,,4,2841,730,138.0,68,193,3584,34.5,17.0,60,15.0,1.0,1.0,1.0,783,5231,4665,948.097,253182,248407,2.45,25,4,292
132,228,148,898.37,0,,,4,2841,730,138.0,68,193,3584,34.5,17.0,60,15.0,1.0,1.0,1.0,783,5231,4665,935.677,137019,248407,2.45,25,4,292
132,228,148,898.71,0,,,4,2803,719,138.0,68,192,3535,34.5,17.0,60,15.0,1.0,1.0,1.0,745,5172,4606,946.391,444337,200091,1.98,25,4,292
132,228,148,898.12,0,,,4,2841,730,138.0,68,193,3584,34.5,17.0,60,15.0,1.0,1.0,1.0,783,5231,4665,948.964,146891,248408,2.45,25,4,292
132,228,148,898.16,0,,,4,2841,730,138.0,68,193,3584,34.5,17.0,60,15.0,1.0,1.0,1.0,783,5231,4665,948.528,420937,248408,2.45,25,4,292
132,228,148,898.04,0,,,4,2841,730,138.0,68,193,3584,34.5,17.0,60,15.0,1.0,1.0,1.0,783,5231,4665,940.068,272487,248407,2.45,25,4,292
132,228,148,898.3,0,,,4,2841,730,138.0,68,193,3584,34.5,17.0,60,15.0,1.0,1.0,1.0,783,5231,4665,948.032,265858,248408,2.45,25,4,292
132,228,148,898.41,0,,,4,2842,730,138.0,68,194,3585,34.5,17.0,60,15.0,1.0,1.0,1.0,784,5290,4724,943.465,350457,259348,2.4,25,4,292
132,228,148,898.59,0,,,4,2842,730,138.0,68,194,3585,34.5,17.0,60,15.0,1.0,1.0,1.0,784,5290,4724,947.234,394849,248408,2.3,25,4,292
132,228,148,898.23,0,,,4,2842,730,138.0,68,194,3585,34.5,17.0,60,15.0,1.0,1.0,1.0,784,5290,4724,948.991,139697,254913,2.36,25,4,292
132,228,148,898.02,0,,,4,2842,730,138.0,68,194,3585,34.5,17.0,60,15.0,1.0,1.0,1.0,784,5290,4724,910.678,376253,250007,2.31,25,4,292
132,228,148,898.53,0,,,4,2842,730,138.0,68,194,3585,34.5,17.0,60,15.0,1.0,1.0,1.0,784,5290,4724,904.974,63560,259098,2.4,25,4,292
132,228,148,898.11,0,,,4,2880,741,138.0,68,195,3634,34.5,17.0,60,15.0,1.0,1.0,1.0,822,5349,4783,931.282,418267,265317,2.45,25,4,292
132,228,148,898.31,0,,,4,2882,741,138.0,68,196,3636,34.5,17.0,60,15.0,1.0,1.0,1.0,824,5412,4846,947.799,399315,265318,2.39,25,4,292
132,228,148,898.39,0,,,4,2882,741,138.0,68,196,3636,34.5,17.0,60,15.0,1.0,1.0,1.0,824,5412,4846,947.581,456032,265318,2.39,25,4,292
132,228,148,898.43,0,,,4,2880,741,138.0,68,195,3634,34.5,17.0,60,15.0,1.0,1.0,1.0,822,5349,4783,947.777,331565,265317,2.45,25,4,292
132,228,148,898.42,0,,,4,2882,741,138.0,68,196,3636,34.5,17.0,60,15.0,1.0,1.0,1.0,824,5412,4846,947.737,215853,265318,2.39,25,4,292
132,228,148,898.44,0,,,4,2882,741,138.0,68,196,3636,34.5,17.0,60,15.0,1.0,1.0,1.0,824,5412,4846,942.588,205560,265318,2.39,25,4,292
