NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
830,2109,142,23.49,1,,,35
679,2109,142,24.73,1,,,35
824,2109,142,23.48,1,,,35
824,2109,142,17.97,1,,,35
824,2109,142,23.19,1,,,35
824,2109,142,23.44,1,,,35
653,2109,142,11.37,1,,,35
688,2109,142,11.18,1,,,35
711,2109,142,20.24,1,,,35
796,2109,142,26.48,1,,,35
824,2109,142,23.88,1,,,35
679,2109,142,26.25,1,,,35
789,2109,142,25.02,1,,,35
688,2109,142,12.17,1,,,35
665,2109,142,26.2,1,,,35
824,2109,142,24.74,1,,,35
653,2109,142,14.81,1,,,35
817,2109,142,26.58,1,,,35
653,2109,142,13.95,1,,,35
653,2109,142,13.5,1,,,35
824,2109,142,24.9,1,,,35
789,2109,142,26.86,1,,,35
824,2109,142,26.83,1,,,35
653,2109,142,14.23,1,,,35
659,2109,142,14.24,1,,,35
688,2109,142,11.09,1,,,35
653,2109,142,14.3,1,,,35
653,2109,142,14.52,1,,,35
830,2109,142,20.2,1,,,35
653,2109,142,13.58,1,,,35
