NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1118,340,30,5.57,1,,,29
997,340,30,5.38,1,,,24
756,340,30,5.18,1,,,17
1118,340,30,5.48,1,,,29
1575,340,30,5.76,1,,,41
2660,340,30,6.98,1,,,73
1368,340,30,5.47,1,,,35
1575,340,30,5.79,1,,,41
1096,340,30,5.63,1,,,27
1096,340,30,5.48,1,,,27
1096,340,30,5.76,1,,,27
1096,340,30,5.39,1,,,27
1118,340,30,5.44,1,,,29
1572,340,30,6.02,1,,,41
1386,340,30,5.78,1,,,35
756,340,30,5.27,1,,,17
756,340,30,5.28,1,,,17
1096,340,30,5.4,1,,,27
1096,340,30,5.46,1,,,27
2660,340,30,6.79,1,,,73
1266,340,30,5.66,1,,,32
2660,340,30,6.83,1,,,73
1572,340,30,5.61,1,,,41
2660,340,30,6.99,1,,,73
756,340,30,5.35,1,,,17
1118,340,30,5.54,1,,,29
2660,340,30,7.01,1,,,73
1572,340,30,5.91,1,,,41
756,340,30,5.46,1,,,17
2660,340,30,6.92,1,,,73
