NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,798,20,2.77,1,,,0
,798,20,2.82,1,,,0
,798,20,3.26,1,,,0
,798,20,2.67,1,,,0
,798,20,2.93,1,,,0
,798,20,2.83,1,,,0
,798,20,2.76,1,,,0
,798,20,2.68,1,,,0
,798,20,2.72,1,,,0
,798,20,2.82,1,,,0
,798,20,2.71,1,,,0
,798,20,2.64,1,,,0
,798,20,2.61,1,,,0
,798,20,2.7,1,,,0
,798,20,2.6,1,,,0
,798,20,2.62,1,,,0
,798,20,2.68,1,,,0
,798,20,2.67,1,,,0
,798,20,2.69,1,,,0
,798,20,2.64,1,,,0
,798,20,2.66,1,,,0
,798,20,2.61,1,,,0
,798,20,2.61,1,,,0
,798,20,2.68,1,,,0
,798,20,3.24,1,,,0
,798,20,2.64,1,,,0
,798,20,2.64,1,,,0
,798,20,2.64,1,,,0
,798,20,2.64,1,,,0
,798,20,2.6,1,,,0
