NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
739,930,1002,340.43,1,,,229,57029,876,7730.0,7,9434,63219,33.76,0.03,504,2.21,0.571,0.767,0.916,1607,2592,316,6.653,224,369,0.04,249,46,1149
1195,934,1004,746.79,1,,,355,218638,23645,12188.0,11,37701,247532,34.33,0.03,830,2.34,0.571,0.771,0.918,1742,10877,771,8.045,230,1021,0.02,249,34,1156
745,939,1004,690.96,1,,,231,94221,7479,7774.0,7,15811,105725,33.65,0.03,508,2.21,0.6,0.775,0.918,1821,4104,553,6.883,229,684,0.04,249,34,1161
1258,1173,1092,781.35,1,,,376,3928070,611311,13254.0,11,717143,4540270,35.25,0.03,872,2.33,0.886,0.968,0.998,126686,196459,1784,20.24,235,2565,0.0,249,31,1381
1218,948,1004,735.94,1,,,358,110662,3499,10460.0,11,22707,122233,29.22,0.03,850,2.38,0.571,0.782,0.918,1744,18674,354,6.92,226,427,0.02,260,114,1157
178,1125,1044,577.45,1,,,16,465590,73327,510.0,11,84983,539230,31.88,0.73,152,10.13,0.886,0.928,0.954,40478,17083,971,9.05,235,1445,0.01,249,39,1309
205,1124,1044,519.32,1,,,17,170568,26296,594.0,11,30517,197904,34.94,0.69,178,11.13,0.886,0.927,0.954,30710,12786,950,8.772,245,1136,0.03,249,103,1284
1328,1177,1092,771.41,1,,,404,2827327,421703,14454.0,11,508145,3284321,35.78,0.03,914,2.27,0.886,0.971,0.998,121522,148901,1955,18.749,232,2644,0.0,2358,1182,1383
205,1124,1044,564.8,1,,,17,170568,26296,586.0,11,30517,197904,34.47,0.69,178,11.13,0.886,0.927,0.954,30710,12786,950,8.832,245,1136,0.03,249,103,1284
236,955,1004,650.33,1,,,40,300589,45763,1006.0,11,55556,348209,25.15,0.28,186,4.77,0.6,0.788,0.918,2602,6943,685,8.371,259,871,0.01,2307,886,1163
745,939,1004,685.51,1,,,231,94221,7479,7774.0,7,15811,105725,33.65,0.03,508,2.21,0.6,0.775,0.918,1821,4104,553,6.944,229,681,0.04,249,34,1161
236,955,1004,637.35,1,,,40,300589,45763,1006.0,11,55556,348209,25.15,0.28,186,4.77,0.6,0.788,0.918,2602,6943,685,8.229,259,880,0.01,2307,886,1163
739,930,1002,339.54,1,,,229,57029,876,7730.0,7,9434,63219,33.76,0.03,504,2.21,0.571,0.767,0.916,1607,2592,316,6.258,224,369,0.04,249,46,1149
1362,934,1004,747.94,1,,,406,109374,1435,13388.0,11,21271,119577,32.98,0.03,946,2.34,0.571,0.771,0.918,1696,5224,402,6.655,226,475,0.02,249,45,1156
1218,948,1004,739.35,1,,,358,110662,3499,10460.0,11,22707,122233,29.22,0.03,850,2.38,0.571,0.782,0.918,1744,18674,354,7.064,226,427,0.02,260,114,1157
824,1128,1044,705.18,1,,,236,238754,31221,5910.0,11,40283,273858,25.04,0.05,578,2.46,0.886,0.931,0.954,21791,13615,799,8.565,231,1113,0.02,249,90,1286
236,955,1004,639.28,1,,,40,300589,45763,1006.0,11,55556,348209,25.15,0.28,186,4.77,0.6,0.788,0.918,2602,6943,685,8.099,259,1031,0.01,2307,886,1163
236,955,1004,640.55,1,,,40,300589,45763,1006.0,11,55556,348209,25.15,0.28,186,4.77,0.6,0.788,0.918,2602,6943,685,8.755,259,1037,0.01,2307,886,1163
236,955,1004,640.86,1,,,40,300589,45763,1006.0,11,55556,348209,25.15,0.28,186,4.77,0.6,0.788,0.918,2602,6943,685,8.042,259,907,0.01,2307,886,1163
236,1129,1044,651.82,1,,,40,450217,69403,1006.0,11,84362,520411,25.15,0.28,186,4.77,0.886,0.932,0.954,10613,13068,700,8.895,259,1067,0.01,249,36,1311
1357,933,1004,408.54,1,,,401,126024,7096,14610.0,11,19573,141264,36.43,0.03,946,2.37,0.543,0.77,0.918,1694,8178,782,7.365,245,841,0.04,249,37,1154
745,939,1004,685.5,1,,,231,94221,7479,7774.0,7,15811,105725,33.65,0.03,508,2.21,0.6,0.775,0.918,1821,4104,553,7.244,229,718,0.04,249,34,1161
745,939,1004,691.15,1,,,231,142497,15417,7774.0,7,24559,161345,33.65,0.03,508,2.21,0.6,0.775,0.918,1821,6024,553,7.253,229,714,0.03,249,34,1161
236,955,1004,642.51,1,,,40,300589,45763,1006.0,11,55556,348209,25.15,0.28,186,4.77,0.6,0.788,0.918,2602,6943,685,8.348,259,871,0.01,2307,886,1163
205,1124,1044,528.25,1,,,17,170568,26295,594.0,11,30517,197904,34.94,0.69,178,11.13,0.886,0.927,0.954,30710,12786,950,8.8,245,1136,0.03,285,145,1284
236,955,1004,644.26,1,,,40,300589,45763,1006.0,11,55556,348209,25.15,0.28,186,4.77,0.6,0.788,0.918,2602,6943,685,8.568,259,956,0.01,2307,886,1163
236,955,1004,644.87,1,,,40,300589,45763,1006.0,11,55556,348209,25.15,0.28,186,4.77,0.6,0.788,0.918,2602,6943,685,8.161,259,877,0.01,2307,886,1163
178,1125,1044,581.56,1,,,16,465590,73327,510.0,11,84983,539230,31.88,0.73,152,10.13,0.886,0.928,0.954,40478,17083,971,9.619,235,1441,0.01,249,39,1309
824,1128,1044,711.73,1,,,236,238754,31221,5910.0,11,40283,273858,25.04,0.05,578,2.46,0.886,0.931,0.954,21791,13615,799,8.295,231,1111,0.02,266,119,1286
