NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
262,1595,72,6.05,1,,,18
262,1595,72,5.37,1,,,18
266,1595,72,7.16,1,,,18
262,1595,72,6.25,1,,,18
266,1595,72,5.55,1,,,17
270,1595,72,7.11,1,,,20
259,1595,72,7.02,1,,,17
274,1595,72,7.31,1,,,18
259,1595,72,5.49,1,,,17
262,1595,72,5.4,1,,,18
262,1595,72,7.61,1,,,18
274,1595,72,5.37,1,,,18
274,1595,72,6.74,1,,,18
262,1595,72,5.76,1,,,18
262,1595,72,7.54,1,,,18
259,1595,72,7.27,1,,,17
262,1595,72,6.14,1,,,18
270,1595,72,6.92,1,,,18
262,1595,72,5.56,1,,,18
262,1595,72,5.95,1,,,18
259,1595,72,5.82,1,,,17
262,1595,72,5.46,1,,,18
270,1595,72,7.03,1,,,20
262,1595,72,5.77,1,,,18
262,1595,72,7.93,1,,,18
262,1595,72,6.92,1,,,18
259,1595,72,5.43,1,,,17
270,1595,72,7.31,1,,,20
266,1595,72,5.51,1,,,17
262,1595,72,7.04,1,,,18
