NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
220,735,26,3.3,1,,,5
224,735,26,3.36,1,,,5
220,735,26,3.38,1,,,5
220,735,26,3.28,1,,,5
220,735,26,3.32,1,,,5
224,735,26,3.38,1,,,5
220,735,26,3.3,1,,,5
220,735,26,3.4,1,,,5
220,735,26,3.25,1,,,5
220,735,26,3.25,1,,,5
220,735,26,3.43,1,,,5
220,735,26,3.35,1,,,5
220,735,26,3.59,1,,,5
220,735,26,3.32,1,,,5
220,735,26,3.31,1,,,5
220,735,26,3.34,1,,,5
220,735,26,3.28,1,,,5
220,735,26,3.41,1,,,5
220,735,26,3.29,1,,,5
220,735,26,3.41,1,,,5
220,735,26,3.32,1,,,5
220,735,26,3.32,1,,,5
220,735,26,3.34,1,,,5
220,735,26,3.37,1,,,5
220,735,26,3.71,1,,,5
220,735,26,3.37,1,,,5
220,735,26,3.35,1,,,5
220,735,26,3.27,1,,,5
220,735,26,3.32,1,,,5
220,735,26,3.3,1,,,5
