NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
9,565,6,2.72,1,,,2
6,565,6,2.67,1,,,1
9,565,6,2.62,1,,,2
9,565,6,2.63,1,,,2
6,565,6,2.6,1,,,1
6,565,6,2.66,1,,,1
9,565,6,2.65,1,,,2
9,565,6,2.65,1,,,2
9,565,6,2.65,1,,,2
9,565,6,2.52,1,,,2
9,565,6,2.62,1,,,2
9,565,6,2.59,1,,,2
9,565,6,2.71,1,,,2
9,565,6,2.8,1,,,2
9,565,6,2.58,1,,,2
9,565,6,2.62,1,,,2
9,565,6,2.64,1,,,2
9,565,6,2.82,1,,,2
9,565,6,2.47,1,,,2
6,565,6,2.46,1,,,1
6,565,6,2.7,1,,,1
9,565,6,2.62,1,,,2
9,565,6,2.74,1,,,2
6,565,6,2.46,1,,,1
9,565,6,2.81,1,,,2
9,565,6,2.55,1,,,2
9,565,6,2.76,1,,,2
6,565,6,2.42,1,,,1
6,565,6,2.64,1,,,1
9,565,6,2.8,1,,,2
