NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2810,8158,912,28.0,1,,,108
1148,5385,464,30.02,0,,,84
1261,6004,604,30.21,0,,,74
1930,5567,486,30.07,0,,,74
2860,6185,690,30.05,0,,,102
1240,5487,522,30.17,0,,,73
1183,609,0,30.13,0,,,85
1218,4932,426,30.12,0,,,52
1322,6805,720,30.05,0,,,86
911,6456,646,30.13,0,,,74
1028,6744,718,30.14,0,,,80
2737,8158,912,28.27,1,,,107
1593,3485,394,30.16,0,,,66
2793,8158,912,28.44,1,,,107
1565,7958,904,30.15,0,,,64
1373,6486,656,30.08,0,,,87
2754,8158,912,27.32,1,,,108
2848,2125,152,30.16,0,,,100
1183,6859,738,30.1,0,,,85
1115,6537,666,30.15,0,,,83
783,6185,602,30.02,0,,,63
2754,8158,912,28.05,1,,,108
1259,6937,752,30.08,0,,,87
2880,6049,656,30.09,0,,,104
1674,2464,260,30.15,0,,,65
2937,609,0,30.11,0,,,109
1183,5153,432,30.07,0,,,85
1555,5455,644,30.16,0,,,59
132,609,0,30.21,0,,,14
2754,8158,912,27.47,1,,,108
