NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1223,2747,252,15.52,1,,,130
6576,2363,198,30.22,0,,,1086
1194,2747,252,19.32,1,,,124
6186,2273,198,30.17,0,,,1026
6251,2303,198,30.18,0,,,1036
613,2296,196,30.21,0,,,33
1088,2747,252,14.82,1,,,99
1062,2747,252,21.45,1,,,93
2071,2387,198,30.15,0,,,80
6641,2302,198,30.21,0,,,1096
387,2736,252,30.19,0,,,31
3274,1916,146,30.19,0,,,128
1194,2747,252,16.93,1,,,125
1062,2747,252,21.87,1,,,93
1194,2747,252,16.72,1,,,125
3748,2212,164,30.21,0,,,143
3428,1028,64,30.15,0,,,133
631,2736,252,30.17,0,,,51
1062,2747,252,18.9,1,,,93
2039,2377,198,30.18,0,,,79
6229,1032,64,30.04,0,,,1030
1062,2747,252,19.39,1,,,93
1194,2747,252,17.24,1,,,125
6511,2342,198,30.19,0,,,1076
1062,2747,252,25.05,1,,,93
1062,2747,252,23.96,1,,,93
591,2736,252,30.18,0,,,32
5045,2402,200,30.12,0,,,837
559,2736,252,30.17,0,,,31
1943,2377,198,30.16,0,,,76
