NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
1247,381,208,898.19,0,,,123,35874,8025,5164.0,220,8104,46485,41.98,1.79,904,7.35,1.0,0.979,1.0,1654,120109,33212,943.151,269043,160880,1.93,15,5,351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,353,186,898.32,0,,,55,25245,5486,2675.0,228,4999,32386,48.64,4.15,837,15.22,1.0,0.907,0.894,866,72228,20539,944.9,402436,113474,1.99,40,9,316
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,381,208,898.19,0,,,122,43532,9741,5253.0,248,10257,56424,43.06,2.03,1024,8.39,1.0,0.979,1.0,1611,148341,38077,942.775,371939,188116,1.96,30,6,351
1182,367,198,898.24,0,,,95,23115,5148,4369.0,245,4397,29546,45.99,2.58,842,8.86,1.0,0.943,0.952,1172,56816,14179,944.359,453795,56293,1.73,13,4,335
1362,367,198,898.14,0,,,122,23338,5170,5684.0,206,5032,30144,46.59,1.69,1034,8.48,1.0,0.943,0.952,1134,60902,19771,942.937,334167,64652,1.66,13,3,335
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,353,186,898.28,0,,,122,23501,5197,5573.0,283,4512,30012,45.68,2.32,1042,8.54,1.0,0.907,0.894,693,48150,26485,943.779,209818,100009,1.84,13,4,317
1182,353,186,898.75,0,,,95,22846,5091,4369.0,245,4339,29200,45.99,2.58,842,8.86,1.0,0.907,0.894,902,55660,13891,945.375,411454,56227,1.75,13,4,317
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,353,186,900.66,0,,,55,25245,5486,2675.0,228,4999,32386,48.64,4.15,837,15.22,1.0,0.907,0.894,866,72228,20539,965.961,362185,113474,1.99,40,9,316
1447,353,186,898.27,0,,,122,23501,5197,5573.0,283,4512,30012,45.68,2.32,1042,8.54,1.0,0.907,0.894,693,48150,26485,943.577,408384,100009,1.84,13,4,317
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,381,208,898.11,0,,,122,43532,9741,5253.0,248,10257,56424,43.06,2.03,1024,8.39,1.0,0.979,1.0,1611,148341,38077,942.45,304468,188766,1.97,30,6,351
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,353,186,898.36,0,,,55,25245,5486,2675.0,228,4999,32386,48.64,4.15,837,15.22,1.0,0.907,0.894,866,72228,20539,944.679,341527,113474,1.99,40,9,316
1182,367,198,898.21,0,,,95,23116,5148,4369.0,245,4398,29547,45.99,2.58,842,8.86,1.0,0.943,0.952,1173,56847,14205,944.043,357348,56906,1.75,13,4,335
1182,367,198,898.25,0,,,95,23116,5148,4369.0,245,4398,29547,45.99,2.58,842,8.86,1.0,0.943,0.952,1173,56847,14205,944.284,382567,56906,1.75,13,4,335
1297,381,208,898.25,0,,,146,36970,8210,6134.0,222,8526,47940,42.01,1.52,929,6.36,1.0,0.979,1.0,1754,132957,36532,942.411,56345,180795,1.98,13,5,351
1394,381,208,898.26,0,,,122,43532,9741,5253.0,248,10257,56424,43.06,2.03,1024,8.39,1.0,0.979,1.0,1611,148341,38077,942.668,236826,188766,1.97,30,6,351
1182,367,198,897.95,0,,,95,23116,5148,4369.0,245,4398,29547,45.99,2.58,842,8.86,1.0,0.943,0.952,1173,56847,14205,944.175,447134,56906,1.75,13,4,335
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
