NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
928,2872,294,10.08,1,,,86
1020,2872,294,14.68,1,,,107
2582,2872,294,18.18,1,,,488
2349,2872,294,23.94,1,,,412
2349,2872,294,24.62,1,,,412
1502,2872,294,18.7,1,,,191
1791,2872,294,18.46,1,,,236
1502,2872,294,18.29,1,,,191
2104,2872,294,22.68,1,,,374
1020,2872,294,14.42,1,,,107
2104,2872,294,20.65,1,,,374
928,2872,294,9.82,1,,,86
1020,2872,294,14.52,1,,,107
2349,2872,294,20.93,1,,,412
1764,2872,294,13.57,1,,,211
2358,2872,294,13.13,1,,,420
928,2872,294,10.06,1,,,86
928,2872,294,9.9,1,,,86
1020,2872,294,13.88,1,,,107
928,2872,294,10.43,1,,,86
2358,2872,294,13.54,1,,,420
2349,2872,294,22.98,1,,,412
2358,2872,294,13.0,1,,,420
1020,2872,294,14.52,1,,,107
2582,2872,294,20.07,1,,,488
1503,2872,294,19.5,1,,,199
1015,2872,294,9.81,1,,,86
1502,2872,294,18.46,1,,,191
1020,2872,294,14.16,1,,,107
2349,2872,294,22.35,1,,,412
