NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,806,14,3.63,1,,,0
,806,14,3.68,1,,,0
,806,14,3.73,1,,,0
,806,14,3.57,1,,,0
,806,14,3.64,1,,,0
,806,14,3.64,1,,,0
,806,14,3.62,1,,,0
,806,14,3.62,1,,,0
,806,14,3.7,1,,,0
,806,14,3.6,1,,,0
,806,14,3.55,1,,,0
,806,14,3.62,1,,,0
,806,14,3.57,1,,,0
,806,14,3.59,1,,,0
,806,14,3.62,1,,,0
,806,14,3.65,1,,,0
,806,14,4.2,1,,,0
,806,14,3.66,1,,,0
,806,14,3.54,1,,,0
,806,14,3.56,1,,,0
,806,14,3.64,1,,,0
,806,14,3.49,1,,,0
,806,14,3.62,1,,,0
,806,14,3.52,1,,,0
,806,14,3.5,1,,,0
,806,14,4.14,1,,,0
,806,14,4.26,1,,,0
,806,14,3.57,1,,,0
,806,14,3.63,1,,,0
,806,14,3.63,1,,,0
