NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
68,862,36,3.45,1,,,5
68,862,36,3.36,1,,,5
68,862,36,3.45,1,,,5
68,862,36,3.4,1,,,5
68,862,36,3.47,1,,,5
68,862,36,3.44,1,,,5
68,862,36,3.36,1,,,5
68,862,36,3.35,1,,,5
68,862,36,3.72,1,,,5
68,862,36,4.2,1,,,5
68,862,36,3.46,1,,,5
60,862,36,3.42,1,,,4
68,862,36,3.36,1,,,5
68,862,36,3.38,1,,,5
68,862,36,3.5,1,,,5
68,862,36,3.51,1,,,5
60,862,36,3.45,1,,,4
68,862,36,3.33,1,,,5
68,862,36,3.41,1,,,5
68,862,36,3.34,1,,,5
68,862,36,3.53,1,,,5
68,862,36,3.35,1,,,5
68,862,36,3.48,1,,,5
68,862,36,3.32,1,,,5
68,862,36,3.36,1,,,5
68,862,36,3.5,1,,,5
68,862,36,3.55,1,,,5
68,862,36,3.4,1,,,5
68,862,36,3.42,1,,,5
68,862,36,3.89,1,,,5
