NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
116,1141,40,3.94,1,,,9
116,1141,40,3.91,1,,,9
116,1141,40,3.86,1,,,9
116,1141,40,3.9,1,,,9
116,1141,40,4.14,1,,,9
118,1141,40,3.66,1,,,9
116,1141,40,3.87,1,,,9
118,1141,40,3.86,1,,,9
118,1141,40,3.77,1,,,9
118,1141,40,3.66,1,,,9
118,1141,40,3.91,1,,,9
116,1141,40,3.97,1,,,9
116,1141,40,3.92,1,,,9
106,1141,40,3.67,1,,,8
116,1141,40,3.91,1,,,9
116,1141,40,3.87,1,,,9
116,1141,40,4.19,1,,,9
116,1141,40,4.71,1,,,9
116,1141,40,3.78,1,,,9
116,1141,40,3.87,1,,,9
116,1141,40,3.8,1,,,9
116,1141,40,3.86,1,,,9
116,1141,40,4.04,1,,,9
116,1141,40,3.85,1,,,9
111,1141,40,3.91,1,,,8
116,1141,40,3.96,1,,,9
116,1141,40,3.8,1,,,9
116,1141,40,3.86,1,,,9
116,1141,40,3.82,1,,,9
116,1141,40,3.92,1,,,9
