NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
45,5276,6488,903.5,0,,,3,32015,5184,48.0,9,186,37331,16.0,3.0,33,11.0,0.071,0.652,0.708,6512,77,60,652.461,209,94,0.25,1950,879,6512
45,3471,6488,897.11,0,,,4,497043,63917,66.0,9,30260,570988,16.5,2.25,33,8.25,0.06,0.429,0.708,6508,412,59,594.056,209,71,0.0,4545,2715,6508
45,3471,6488,896.28,0,,,4,497043,63917,66.0,9,30260,570988,16.5,2.25,33,8.25,0.06,0.429,0.708,6508,412,59,562.895,209,71,0.0,4545,2715,6508
45,3471,6488,901.59,0,,,4,497043,63917,66.0,9,30260,570988,16.5,2.25,33,8.25,0.06,0.429,0.708,6508,412,59,601.682,209,94,0.0,4545,2715,6508
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,3471,6488,905.45,0,,,4,497043,63917,66.0,9,30260,570988,16.5,2.25,33,8.25,0.06,0.429,0.708,6508,412,59,599.325,209,71,0.0,4545,2715,6508
45,3471,6488,903.77,0,,,4,497043,63917,66.0,9,30260,570988,16.5,2.25,33,8.25,0.06,0.429,0.708,6508,412,59,601.889,209,94,0.0,4545,2715,6508
45,3471,6488,904.09,0,,,4,497043,63917,66.0,9,30260,570988,16.5,2.25,33,8.25,0.06,0.429,0.708,6508,412,59,597.257,209,94,0.0,4545,2715,6508
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,3471,6488,904.75,0,,,4,497043,63917,66.0,9,30260,570988,16.5,2.25,33,8.25,0.06,0.429,0.708,6508,412,59,601.889,209,94,0.0,4545,2715,6508
,7138,7358,917.82,0,,,0,12350763,2720513,,,767951,15071882,,,,,0.917,0.882,0.803,12351368,,,73.557,202,0,0.0,4169,990,
45,3471,6488,903.26,0,,,4,497043,63917,66.0,9,30260,570988,16.5,2.25,33,8.25,0.06,0.429,0.708,6508,412,59,599.118,209,94,0.0,4545,2715,6508
45,5276,6488,899.5,0,,,3,32015,5184,48.0,9,186,37331,16.0,3.0,33,11.0,0.071,0.652,0.708,6512,77,60,675.223,209,94,0.25,1950,879,6512
,8020,9142,905.27,0,,,0,12423039,2725111,,,766352,15148184,,,,,0.917,0.99,0.997,12423073,,,12.256,202,0,0.0,1950,81,
,,,,,,,0,8480518,1865426,,,414739,10442620,,,,,,,,,,,9.339,202,0,0.0,149893,77251,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,5276,6488,904.14,0,,,3,32015,5184,48.0,9,186,37331,16.0,3.0,33,11.0,0.071,0.652,0.708,6512,77,60,673.061,209,94,0.25,1950,879,6512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8020,9142,903.04,0,,,0,12409930,2722228,,,765533,15132181,,,,,0.917,0.99,0.997,12409953,,,29.12,202,0,0.0,1950,64,
,8020,9142,926.78,0,,,0,12431641,2727017,,,766873,15158681,,,,,0.917,0.99,0.997,12431665,,,12.055,202,0,0.0,1950,64,
45,3471,6488,903.96,0,,,4,497043,63917,66.0,9,30260,570988,16.5,2.25,33,8.25,0.06,0.429,0.708,6508,412,59,582.684,209,86,0.0,4545,2715,6508
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,5276,6488,896.07,0,,,3,32015,5184,48.0,9,186,37331,16.0,3.0,33,11.0,0.071,0.652,0.708,6512,77,60,668.824,209,94,0.25,1950,879,6512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,5276,6488,898.22,0,,,3,32015,5184,48.0,9,186,37331,16.0,3.0,33,11.0,0.071,0.652,0.708,6512,77,60,684.33,209,94,0.25,1950,879,6512
