NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
144,843,42,4.29,1,,,9
147,843,42,3.82,1,,,10
144,843,42,3.99,1,,,10
147,843,42,3.98,1,,,10
144,843,42,4.73,1,,,10
144,843,42,4.18,1,,,10
141,843,42,3.99,1,,,9
144,843,42,4.09,1,,,10
141,843,42,3.76,1,,,9
144,843,42,4.2,1,,,10
147,843,42,3.68,1,,,10
144,843,42,4.3,1,,,10
147,843,42,3.78,1,,,10
144,843,42,4.26,1,,,10
144,843,42,3.59,1,,,10
144,843,42,4.06,1,,,10
144,843,42,4.2,1,,,10
144,843,42,4.41,1,,,10
144,843,42,3.88,1,,,10
144,843,42,4.11,1,,,10
144,843,42,4.29,1,,,10
144,843,42,4.37,1,,,10
144,843,42,4.4,1,,,10
147,843,42,3.6,1,,,10
144,843,42,4.49,1,,,10
141,843,42,4.17,1,,,9
144,843,42,3.52,1,,,10
147,843,42,3.72,1,,,10
144,843,42,3.9,1,,,10
144,843,42,4.37,1,,,10
