NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
6479,7085,478,114.03,1,,,202
6479,7085,478,117.39,1,,,202
6479,7085,478,114.73,1,,,202
6559,7085,478,127.62,1,,,205
6519,7085,478,42.1,1,,,202
6529,7085,478,68.04,1,,,208
6477,7085,478,66.67,1,,,202
6477,7085,478,64.53,1,,,202
6811,7085,478,74.59,1,,,211
6479,7085,478,122.99,1,,,202
6479,7085,478,114.99,1,,,202
6672,7085,478,58.3,1,,,205
6586,7085,478,488.2,1,,,199
6745,7085,478,77.78,1,,,228
6519,7085,478,40.31,1,,,202
6195,7085,478,39.58,1,,,194
8645,7085,478,78.45,1,,,299
6479,7085,478,127.56,1,,,202
7868,7085,478,89.49,1,,,267
6479,7085,478,122.37,1,,,202
6519,7085,478,39.27,1,,,202
6675,7085,478,78.4,1,,,228
6743,7085,478,77.42,1,,,198
6811,7085,478,76.76,1,,,211
8645,7085,478,79.81,1,,,299
6479,7085,478,113.61,1,,,202
6554,7085,478,39.94,1,,,203
6563,7085,478,540.75,1,,,202
6519,7085,478,43.08,1,,,202
8500,7085,478,75.7,1,,,296
