NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
84,610,32,3.03,1,,,5
84,610,32,2.98,1,,,5
84,610,32,2.87,1,,,5
84,610,32,2.93,1,,,5
84,610,32,3.04,1,,,5
84,610,32,3.03,1,,,5
84,610,32,3.22,1,,,5
84,610,32,3.11,1,,,5
84,610,32,3.25,1,,,5
84,610,32,2.95,1,,,5
84,610,32,3.02,1,,,5
84,610,32,3.05,1,,,5
84,610,32,3.01,1,,,5
84,610,32,3.03,1,,,5
84,610,32,2.94,1,,,5
84,610,32,2.96,1,,,5
84,610,32,2.92,1,,,5
84,610,32,3.03,1,,,5
84,610,32,3.22,1,,,5
84,610,32,2.92,1,,,5
84,610,32,3.05,1,,,5
84,610,32,2.93,1,,,5
84,610,32,2.92,1,,,5
84,610,32,3.02,1,,,5
84,610,32,3.13,1,,,5
84,610,32,2.95,1,,,5
84,610,32,3.0,1,,,5
84,610,32,3.07,1,,,5
84,610,32,3.2,1,,,5
84,610,32,2.97,1,,,5
