NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL
132,103,46,28.49,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.392,162519,1063,0.54,24,4,99
132,103,46,28.52,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.381,138859,1063,0.54,24,4,99
132,103,46,28.54,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.282,159514,1063,0.54,24,4,99
132,103,46,28.49,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.288,90595,1063,0.54,24,4,99
132,103,46,28.54,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.196,272909,1063,0.54,24,4,99
132,103,46,28.4,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.128,269910,1063,0.54,24,4,99
132,103,46,28.62,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.399,138859,1063,0.54,24,4,99
132,103,46,28.45,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.277,277839,1063,0.54,24,4,99
132,103,46,28.49,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.135,156450,1063,0.54,24,4,99
132,103,46,28.47,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.289,157303,1063,0.54,24,4,99
132,103,46,28.6,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.454,138859,1063,0.54,24,4,99
132,103,46,28.35,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.07,138859,1063,0.54,24,4,99
132,103,46,28.5,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.323,247216,1065,0.54,24,4,99
132,103,46,28.57,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.348,201587,1063,0.54,24,4,99
132,103,46,28.64,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.428,138859,2882,1.47,24,4,99
132,103,46,28.51,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.221,179901,1063,0.54,24,4,99
132,103,46,28.67,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.416,138859,1063,0.54,24,4,99
132,103,46,28.44,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.236,154433,1443,0.73,24,4,99
132,103,46,28.46,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.354,97465,1063,0.54,24,4,99
132,103,46,28.51,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.336,138859,1063,0.54,24,4,99
132,103,46,28.71,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.513,138859,1065,0.54,24,4,99
132,103,46,28.09,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,29.802,35262,2882,1.47,24,4,99
132,103,46,28.64,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.351,138859,1063,0.54,24,4,99
132,103,46,28.49,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.349,271060,1063,0.54,24,4,99
132,103,46,28.45,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.16,165098,1063,0.54,24,4,99
132,103,46,28.41,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,27.854,250176,1063,0.54,24,4,99
132,103,46,28.22,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.033,403694,2961,1.51,24,4,99
132,103,46,28.17,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,27.543,328974,1063,0.54,24,4,99
132,103,46,28.46,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,30.252,138859,1063,0.54,24,4,99
132,103,46,28.05,0,,,4,1579,369,138.0,68,144,1958,34.5,17.0,60,15.0,0.25,0.507,0.418,99,2005,1424,31.713,144612,1063,0.54,24,4,99
