NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,260,12,2.28,1,,,0
,260,12,2.27,1,,,0
,260,12,2.18,1,,,0
,260,12,2.61,1,,,0
,260,12,2.35,1,,,0
,260,12,2.23,1,,,0
,260,12,2.16,1,,,0
,260,12,2.27,1,,,0
,260,12,2.29,1,,,0
,260,12,2.28,1,,,0
,260,12,2.29,1,,,0
,260,12,2.23,1,,,0
,260,12,2.24,1,,,0
,260,12,2.22,1,,,0
,260,12,2.19,1,,,0
,260,12,2.42,1,,,0
,260,12,2.25,1,,,0
,260,12,2.18,1,,,0
,260,12,2.27,1,,,0
,260,12,2.28,1,,,0
,260,12,2.22,1,,,0
,260,12,2.28,1,,,0
,260,12,2.27,1,,,0
,260,12,2.2,1,,,0
,260,12,2.2,1,,,0
,260,12,2.28,1,,,0
,260,12,2.2,1,,,0
,260,12,2.4,1,,,0
,260,12,2.63,1,,,0
,260,12,2.27,1,,,0
