NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,93,4,1.92,1,,,0
,93,4,1.84,1,,,0
,93,4,2.55,1,,,0
,93,4,1.94,1,,,0
,93,4,1.94,1,,,0
,93,4,1.9,1,,,0
,93,4,1.92,1,,,0
,93,4,1.91,1,,,0
,93,4,1.98,1,,,0
,93,4,1.87,1,,,0
,93,4,1.85,1,,,0
,93,4,1.85,1,,,0
,93,4,1.91,1,,,0
,93,4,1.95,1,,,0
,93,4,1.9,1,,,0
,93,4,1.95,1,,,0
,93,4,1.89,1,,,0
,93,4,1.91,1,,,0
,93,4,2.09,1,,,0
,93,4,2.09,1,,,0
,93,4,1.91,1,,,0
,93,4,1.97,1,,,0
,93,4,1.73,1,,,0
,93,4,1.75,1,,,0
,93,4,1.75,1,,,0
,93,4,1.76,1,,,0
,93,4,1.68,1,,,0
,93,4,1.73,1,,,0
,93,4,1.77,1,,,0
,93,4,1.86,1,,,0
