NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
57,549,32,3.17,1,,,6
57,549,32,3.08,1,,,6
54,549,32,2.91,1,,,5
57,549,32,3.15,1,,,6
57,549,32,3.15,1,,,6
57,549,32,3.08,1,,,6
57,549,32,3.14,1,,,6
57,549,32,3.16,1,,,6
57,549,32,2.77,1,,,6
54,549,32,2.67,1,,,5
57,549,32,2.72,1,,,6
57,549,32,3.1,1,,,6
57,549,32,3.21,1,,,6
57,549,32,3.08,1,,,6
54,549,32,3.03,1,,,5
54,549,32,2.87,1,,,5
57,549,32,2.8,1,,,6
54,549,32,3.11,1,,,5
54,549,32,3.12,1,,,5
54,549,32,3.06,1,,,5
57,549,32,3.01,1,,,6
57,549,32,2.79,1,,,6
57,549,32,2.73,1,,,6
57,549,32,3.14,1,,,6
57,549,32,3.14,1,,,6
57,549,32,2.78,1,,,6
57,549,32,2.74,1,,,6
57,549,32,3.14,1,,,6
57,549,32,3.17,1,,,6
57,549,32,3.2,1,,,6
